Name,gauss(o=0_w=0.5_c=8),gauss(o=3_w=2_c=8),repulsion(o=0_c=8),hydrophobic(g=0.5_b=1.5_c=8),non_hydrophobic(g=0.5_b=1.5_c=8),vdw(i=6_j=12_s=1_^=100_c=8),non_dir_h_bond_lj(o=-0.7_^=100_c=8),non_dir_anti_h_bond_quadratic(o=0_c=8),non_dir_h_bond(g=-0.7_b=0_c=8),acceptor_acceptor_quadratic(o=0_c=8),donor_donor_quadratic(o=0_c=8),electrostatic(i=2_^=100_c=8),ad4_solvation(d-sigma=3.6_s/q=0.01097_c=8),num_tors_add,num_tors_sqr,num_tors_sqrt,num_tors_div,num_tors_div_simple,ligand_length,num_ligands,num_heavy_atoms_div,num_heavy_atoms,num_hydrophobic_atoms
1kvo_pa2ga_C16462428_decoy1,106.17147,1736.39120,2.57938,70.62133,92.22911,-738.06094,-6.65471,0.38719,0.96171,0.38719,0.00000,0.27645,8.71485,13.00000,3.38000,0.16125,0.00000,0.00000,10.00000,1.00000,0.00000,1.75000,0.90000
1kvo_pa2ga_C16462500_decoy1,106.87749,1634.48174,1.89502,73.35693,64.51430,-721.94642,-3.76443,0.00000,0.50913,0.00000,0.00000,0.27383,5.57426,13.00000,3.38000,0.16125,0.00000,0.00000,8.00000,1.00000,0.00000,1.65000,0.95000
1kvo_pa2ga_C16462517_decoy1,108.42635,1731.05542,2.85586,76.24283,68.36401,-729.70839,-5.93851,0.05249,0.89181,0.05249,0.00000,0.27240,13.90354,12.00000,2.88000,0.15492,0.00000,0.00000,8.00000,1.00000,0.00000,1.75000,1.00000
1kvo_pa2ga_C16462633_decoy1,97.99369,1593.02446,1.10812,71.60531,53.48622,-668.09208,-4.53540,0.08111,0.59944,0.08111,0.00000,0.26444,2.45150,13.00000,3.38000,0.16125,0.00000,0.00000,8.00000,1.00000,0.00000,1.65000,0.90000
1kvo_pa2ga_C16462635_decoy1,104.66668,1559.31039,1.76163,41.71626,83.24949,-683.40998,-10.01019,0.00000,1.57332,0.00000,0.00000,0.27798,4.24149,13.00000,3.38000,0.16125,0.00000,0.00000,8.00000,1.00000,0.00000,1.60000,0.70000
1kvo_pa2ga_C16462802_decoy1,89.50956,1516.90665,1.00613,62.45037,49.80407,-623.82081,-4.82581,0.00000,0.56397,0.00000,0.00000,0.25931,-0.77222,14.00000,3.92000,0.16733,0.00000,0.00000,12.00000,1.00000,0.00000,1.70000,0.80000
1kvo_pa2ga_C16463521_decoy1,95.68688,1817.89682,0.99656,68.81765,41.17718,-747.24176,-2.20256,0.00000,0.07563,0.00000,0.00000,0.31479,7.60496,12.00000,2.88000,0.15492,0.00000,0.00000,10.00000,1.00000,0.00000,1.90000,1.20000
1kvo_pa2ga_C16486956_decoy1,125.42290,1785.86780,2.96375,75.24799,76.69206,-804.78752,-5.79853,0.02997,0.53722,0.02997,0.00000,0.32352,8.22320,12.00000,2.88000,0.15492,0.00000,0.00000,10.00000,1.00000,0.00000,1.85000,1.05000
1kvo_pa2ga_C16487021_decoy1,84.49818,1368.92706,0.78655,64.02869,43.59646,-583.68811,-0.55196,0.00000,0.00000,0.00000,0.00000,0.21194,4.25695,12.00000,2.88000,0.15492,0.00000,0.00000,10.00000,1.00000,0.00000,1.60000,0.80000
1kvo_pa2ga_C16488645_decoy1,83.43016,1614.38359,1.63125,40.60943,71.54385,-649.28487,-9.89021,0.00300,1.36565,0.00300,0.00000,0.23858,7.04583,13.00000,3.38000,0.16125,0.00000,0.00000,10.00000,1.00000,0.00000,1.75000,0.70000
1kvo_pa2ga_C16498010_decoy1,90.22623,1554.73179,1.23072,47.28274,55.20483,-661.83533,-4.50250,0.00000,0.53622,0.00000,0.00000,0.27130,6.84030,12.00000,2.88000,0.15492,0.00000,0.00000,10.00000,1.00000,0.00000,1.65000,0.90000
1kvo_pa2ga_C16499325_decoy1,119.53301,1862.55270,2.80852,75.76401,69.09189,-820.18751,-8.00383,0.26350,0.91926,0.26350,0.00000,0.32246,15.68371,14.00000,3.92000,0.16733,0.00000,0.00000,10.00000,1.00000,0.00000,1.90000,1.05000
1kvo_pa2ga_C16510635_decoy1,114.09573,1843.49742,1.67255,53.56191,102.58060,-793.39122,-9.66520,0.00000,1.57697,0.00000,0.00000,0.36953,12.22442,14.00000,3.92000,0.16733,0.00000,0.00000,10.00000,1.00000,0.00000,1.85000,1.00000
1kvo_pa2ga_C16516166_decoy1,109.20278,1844.21963,0.74636,50.08036,90.44856,-771.75070,-11.06493,0.00000,0.84043,0.00000,0.00000,0.21631,7.79485,15.00000,4.50000,0.17321,0.00000,0.00000,14.00000,1.00000,0.00000,1.75000,0.80000
1kvo_pa2ga_C16525726_decoy1,69.71675,907.18103,0.87739,34.61853,51.96759,-435.58559,-6.25474,0.18686,0.57225,0.18686,0.00000,0.23634,18.25796,5.00000,0.50000,0.10000,0.00000,0.00000,8.00000,1.00000,0.00000,1.25000,0.55000
1kvo_pa2ga_C16530523_decoy1,104.82057,1683.62060,3.28728,78.09280,72.92138,-740.25226,-8.57906,0.00000,1.26425,0.00000,0.00000,0.29576,5.33890,12.00000,2.88000,0.15492,0.00000,0.00000,10.00000,1.00000,0.00000,1.90000,1.10000
1kvo_pa2ga_C16530728_decoy1,93.47561,1517.17889,1.77764,52.71178,49.52431,-655.75418,-0.12769,0.00000,0.00000,0.00000,0.00000,0.19125,3.09177,12.00000,2.88000,0.15492,0.00000,0.00000,10.00000,1.00000,0.00000,1.70000,0.95000
1kvo_pa2ga_C16533932_decoy1,83.19727,1467.52639,0.81867,29.32850,72.60309,-619.93947,-7.24937,0.07832,0.67366,0.07832,0.00000,0.26099,10.05258,12.00000,2.88000,0.15492,0.00000,0.00000,12.00000,1.00000,0.00000,1.75000,0.70000
1kvo_pa2ga_C16568164_decoy1,92.28535,1565.54233,1.62463,52.82761,66.36844,-673.09907,-6.55341,0.00043,0.67573,0.00000,0.00043,0.26228,10.56145,7.00000,0.98000,0.11832,0.00000,0.00000,6.00000,1.00000,0.00000,1.50000,0.65000
1kvo_pa2ga_C16575177_decoy1,115.41264,1728.07109,1.23362,50.95074,83.35377,-741.67640,-11.68372,0.00000,1.26861,0.00000,0.00000,0.28994,6.24616,15.00000,4.50000,0.17321,0.00000,0.00000,14.00000,1.00000,0.00000,1.90000,0.80000
1kvo_pa2ga_C16598687_decoy1,88.54916,1140.45501,0.88207,30.28260,58.55076,-502.69555,-3.84353,0.01125,0.25735,0.00316,0.00809,0.11793,10.37141,7.00000,0.98000,0.11832,0.00000,0.00000,8.00000,1.00000,0.00000,1.25000,0.60000
1kvo_pa2ga_C16598967_decoy1,83.32485,1485.90827,0.72441,59.99070,39.91285,-642.52235,-4.66570,0.02399,0.38668,0.02399,0.00000,0.25398,14.43226,6.00000,0.72000,0.10954,0.00000,0.00000,8.00000,1.00000,0.00000,1.55000,1.05000
1kvo_pa2ga_C16609502_decoy1,96.62131,1743.63763,1.48264,28.91624,94.94524,-722.10186,-7.33828,0.08861,0.88815,0.08468,0.00393,0.29397,14.61409,8.00000,1.28000,0.12649,0.00000,0.00000,10.00000,1.00000,0.00000,1.60000,0.65000
1kvo_pa2ga_C16611558_decoy1,112.70695,1871.09304,1.38550,37.66114,101.97502,-795.87826,-9.60112,0.00000,0.99845,0.00000,0.00000,0.21943,10.22982,16.00000,5.12000,0.17889,0.00000,0.00000,16.00000,1.00000,0.00000,1.80000,0.60000
1kvo_pa2ga_C16611586_decoy1,106.43505,1633.54715,1.55702,60.10300,55.46381,-711.98978,-2.26006,0.00000,0.00000,0.00000,0.00000,0.22705,11.04291,13.00000,3.38000,0.16125,0.00000,0.00000,12.00000,1.00000,0.00000,1.70000,0.95000
1kvo_pa2ga_C16647846_decoy1,126.90466,1672.98874,2.26684,84.97707,38.25838,-722.14719,-6.12530,0.00052,0.85394,0.00000,0.00052,0.30762,11.99101,14.00000,3.92000,0.16733,0.00000,0.00000,10.00000,1.00000,0.00000,2.00000,1.35000
1kvo_pa2ga_C16648055_decoy1,107.56249,1731.93589,2.04711,42.96095,55.54091,-742.99995,-10.02663,0.00000,1.45040,0.00000,0.00000,0.36032,11.43084,13.00000,3.38000,0.16125,0.00000,0.00000,12.00000,1.00000,0.00000,1.75000,0.95000
1kvo_pa2ga_C16648078_decoy1,104.65404,1624.32040,0.84746,70.60400,45.29502,-693.17403,-2.67733,0.00000,0.14860,0.00000,0.00000,0.31647,15.10142,13.00000,3.38000,0.16125,0.00000,0.00000,12.00000,1.00000,0.00000,1.90000,1.10000
1kvo_pa2ga_C16648471_decoy1,96.88501,1449.45852,1.48904,73.28900,50.65051,-654.46119,-6.19453,0.00000,0.94472,0.00000,0.00000,0.26548,8.18093,14.00000,3.92000,0.16733,0.00000,0.00000,12.00000,1.00000,0.00000,1.85000,1.00000
1kvo_pa2ga_C16648619_decoy1,79.16882,1487.03829,1.10457,65.16578,44.32297,-597.51855,-6.45623,0.00000,0.91366,0.00000,0.00000,0.22885,2.37424,15.00000,4.50000,0.17321,0.00000,0.00000,12.00000,1.00000,0.00000,1.90000,1.10000
1kvo_pa2ga_C16648866_decoy1,101.23815,1585.22888,1.03827,64.11545,49.39191,-679.46674,-5.02511,0.00035,0.41655,0.00035,0.00000,0.29027,7.42530,14.00000,3.92000,0.16733,0.00000,0.00000,10.00000,1.00000,0.00000,1.90000,1.05000
1kvo_pa2ga_C16648872_decoy1,109.00069,1609.30681,1.75779,72.84318,57.62438,-711.09822,-6.88446,0.02393,0.97989,0.02393,0.00000,0.29947,14.23415,13.00000,3.38000,0.16125,0.00000,0.00000,10.00000,1.00000,0.00000,1.95000,1.10000
1kvo_pa2ga_C16648917_decoy1,109.18791,1680.47445,1.58366,68.75174,78.88391,-745.38422,-12.01606,0.07242,1.71795,0.07242,0.00000,0.33721,7.33529,15.00000,4.50000,0.17321,0.00000,0.00000,10.00000,1.00000,0.00000,1.95000,1.10000
1kvo_pa2ga_C16649282_decoy1,62.90587,1090.02546,0.80071,51.02713,14.15654,-428.31148,-1.15737,0.00000,0.00000,0.00000,0.00000,0.16528,14.05331,12.00000,2.88000,0.15492,0.00000,0.00000,10.00000,1.00000,0.00000,1.80000,0.95000
1kvo_pa2ga_C16649320_decoy1,97.61667,1383.53471,1.39284,66.24909,72.64047,-619.29604,-9.78769,0.00022,1.29103,0.00022,0.00000,0.26445,10.44186,14.00000,3.92000,0.16733,0.00000,0.00000,12.00000,1.00000,0.00000,1.85000,1.00000
1kvo_pa2ga_C16649324_decoy1,116.27699,1942.08147,1.70841,60.85869,80.64059,-798.32352,-7.54645,0.05239,0.52416,0.05239,0.00000,0.35248,13.54582,13.00000,3.38000,0.16125,0.00000,0.00000,12.00000,1.00000,0.00000,1.90000,1.05000
1kvo_pa2ga_C16649326_decoy1,110.14914,1726.16835,1.38285,63.97323,81.61079,-718.98120,-5.79320,0.10236,0.73565,0.10236,0.00000,0.28358,12.89445,13.00000,3.38000,0.16125,0.00000,0.00000,12.00000,1.00000,0.00000,1.85000,1.00000
1kvo_pa2ga_C16649502_decoy1,92.53501,1601.76935,1.65795,49.22049,86.64732,-669.04989,-10.21605,0.05984,0.79855,0.06966,0.00000,0.31315,11.40664,14.00000,3.92000,0.16733,0.00000,0.00000,10.00000,1.00000,0.00000,1.90000,0.95000
1kvo_pa2ga_C16649716_decoy1,110.70588,1819.41803,2.37322,45.59871,92.56899,-766.97272,-4.51407,0.14331,0.49343,0.14331,0.00000,0.18222,8.96224,12.00000,2.88000,0.15492,0.00000,0.00000,8.00000,1.00000,0.00000,1.75000,0.70000
1kvo_pa2ga_C16649939_decoy1,117.09690,1955.16041,2.71219,74.05277,91.07355,-809.71766,-9.41764,0.00000,1.22145,0.00000,0.00000,0.33807,8.74030,12.00000,2.88000,0.15492,0.00000,0.00000,8.00000,1.00000,0.00000,1.90000,0.85000
1kvo_pa2ga_C16650833_decoy1,98.52175,1585.73779,0.87594,47.82980,72.09782,-653.96380,-8.28736,0.00000,0.56987,0.00000,0.00000,0.35654,19.22856,13.00000,3.38000,0.16125,0.00000,0.00000,10.00000,1.00000,0.00000,1.90000,0.85000
1kvo_pa2ga_C16652251_decoy1,89.65137,1545.39677,1.89070,48.67615,56.50528,-605.88345,-5.93049,0.00000,1.00000,0.00000,0.00000,0.26707,14.02487,13.00000,3.38000,0.16125,0.00000,0.00000,12.00000,1.00000,0.00000,1.85000,0.70000
1kvo_pa2ga_C16652332_decoy1,98.01901,1529.84172,1.46146,44.93127,71.91862,-656.02382,-6.39739,0.00000,0.80630,0.00000,0.00000,0.16094,10.71971,12.00000,2.88000,0.15492,0.00000,0.00000,8.00000,1.00000,0.00000,1.85000,0.85000
1kvo_pa2ga_C16652604_decoy1,99.75859,1790.62192,2.29761,55.42802,65.96669,-755.16433,-8.46692,0.00000,1.31041,0.00000,0.00000,0.25393,9.07777,13.00000,3.38000,0.16125,0.00000,0.00000,8.00000,1.00000,0.00000,1.85000,0.80000
1kvo_pa2ga_C16652741_decoy1,117.22493,1908.44559,2.94440,66.40129,73.10890,-814.81449,-8.88454,0.00000,1.34963,0.00000,0.00000,0.32348,14.82507,12.00000,2.88000,0.15492,0.00000,0.00000,10.00000,1.00000,0.00000,1.85000,0.95000
1kvo_pa2ga_C16652877_decoy1,102.97485,1902.25705,1.85355,52.78923,74.99330,-778.43954,-6.27886,0.00000,0.98852,0.00000,0.00000,0.32099,11.74072,13.00000,3.38000,0.16125,0.00000,0.00000,10.00000,1.00000,0.00000,1.85000,1.00000
1kvo_pa2ga_C16653113_decoy1,102.45576,1805.53665,1.23246,66.62901,77.58810,-751.00478,-4.88228,0.00557,0.00000,0.00557,0.00000,0.30430,15.62728,12.00000,2.88000,0.15492,0.00000,0.00000,8.00000,1.00000,0.00000,1.80000,0.85000
1kvo_pa2ga_C16689716_decoy1,96.72737,1628.76689,2.21960,35.67253,81.94597,-686.22538,-6.74895,0.12298,0.56824,0.12298,0.00000,0.25284,14.28718,7.00000,0.98000,0.11832,0.00000,0.00000,10.00000,1.00000,0.00000,1.45000,0.55000
1kvo_pa2ga_C16773213_decoy1,113.74045,1661.63106,2.38217,42.47153,111.02344,-738.41858,-23.58704,0.18258,3.03386,0.18258,0.00000,0.26329,17.48958,8.00000,1.28000,0.12649,0.00000,0.00000,10.00000,1.00000,0.00000,1.45000,0.65000
1kvo_pa2ga_C16773549_decoy1,109.25289,1664.08835,2.25968,46.87358,100.38539,-731.79227,-22.29377,0.23326,2.84204,0.23326,0.00000,0.25694,18.48041,8.00000,1.28000,0.12649,0.00000,0.00000,10.00000,1.00000,0.00000,1.45000,0.65000
1kvo_pa2ga_C16825691_decoy1,87.66606,1286.05890,2.06827,36.21284,82.83392,-560.86601,-19.41049,0.19247,2.78287,0.19247,0.00000,0.21524,12.81386,7.00000,0.98000,0.11832,0.00000,0.00000,10.00000,1.00000,0.00000,1.10000,0.50000
1kvo_pa2ga_C16829278_decoy1,81.31046,1338.13390,1.29864,21.07317,100.75710,-595.61076,-5.76903,0.14026,0.37797,0.14026,0.00000,0.14815,15.82727,7.00000,0.98000,0.11832,0.00000,0.00000,8.00000,1.00000,0.00000,1.40000,0.50000
1kvo_pa2ga_C16845626_decoy1,83.48976,1321.80975,0.96692,42.84026,70.52292,-593.63561,-7.65478,0.00000,0.95172,0.00000,0.00000,0.15375,0.70408,12.00000,2.88000,0.15492,0.00000,0.00000,16.00000,1.00000,0.00000,1.40000,0.65000
1kvo_pa2ga_C16853105_decoy1,56.78559,800.94821,0.81580,37.54225,31.48159,-350.67913,-6.20849,0.00042,0.94055,0.00042,0.00000,0.19128,12.93086,5.00000,0.50000,0.10000,0.00000,0.00000,4.00000,1.00000,0.00000,1.35000,0.80000
1kvo_pa2ga_C16854072_decoy1,108.63418,1596.10436,2.62849,41.31695,94.46972,-720.05867,-12.14428,0.57389,1.83622,0.57389,0.00000,0.30854,13.25216,12.00000,2.88000,0.15492,0.00000,0.00000,14.00000,1.00000,0.00000,1.70000,0.65000
1kvo_pa2ga_C16854557_decoy1,93.97974,1165.31042,0.86044,39.16280,70.73084,-551.49972,-3.17685,0.00000,0.00000,0.00000,0.00000,0.10910,13.58980,8.00000,1.28000,0.12649,0.00000,0.00000,10.00000,1.00000,0.00000,1.25000,0.55000
1kvo_pa2ga_C16890108_decoy1,83.03941,1335.20643,1.21649,69.70340,15.79782,-565.77944,-4.69145,0.00000,0.80582,0.00000,0.00000,0.22553,-4.45175,20.00000,8.00000,0.20000,0.00000,0.00000,14.00000,1.00000,0.00000,1.55000,1.10000
1kvo_pa2ga_C16901375_decoy1,78.26737,1059.97062,1.30410,55.72607,37.93827,-479.75427,-2.62856,0.00000,0.00000,0.00000,0.00000,0.09928,17.56148,3.00000,0.18000,0.07746,0.00000,0.00000,3.00000,1.00000,0.00000,1.40000,0.70000
1kvo_pa2ga_C16901912_decoy1,64.43413,1359.81816,1.88969,29.59019,79.14769,-542.55198,-12.96203,0.49379,1.45578,0.49379,0.04237,0.40043,29.51056,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.40000,0.65000
1kvo_pa2ga_C16901918_decoy1,54.50365,807.21477,0.77380,40.71973,31.04420,-341.74996,-0.97478,0.00000,0.00000,0.00000,0.00000,0.09952,15.41869,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.40000,0.65000
1kvo_pa2ga_C16901922_decoy1,50.97598,920.83823,0.36191,31.58116,28.39979,-363.01108,-0.68321,0.00384,0.00000,0.00384,0.00000,0.15051,18.40188,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.45000,0.65000
1kvo_pa2ga_C16902036_decoy1,63.12384,884.57142,1.54287,33.45010,58.03108,-388.81575,-9.19683,0.04986,0.93360,0.04986,0.00000,0.13092,19.71706,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.40000,0.65000
1kvo_pa2ga_C16902232_decoy1,93.88039,1405.54254,1.01012,27.45133,93.99201,-625.24836,-13.33352,0.02551,1.33867,0.18464,0.00000,0.39449,26.30152,5.00000,0.50000,0.10000,0.00000,0.00000,6.00000,1.00000,0.00000,1.20000,0.30000
1kvo_pa2ga_C16902232_decoy1,88.34049,1232.22755,0.85984,24.32755,102.64399,-570.98845,-16.08042,0.07031,1.36765,0.07031,0.33738,0.33196,21.66088,5.00000,0.50000,0.10000,0.00000,0.00000,6.00000,1.00000,0.00000,1.20000,0.30000
1kvo_pa2ga_C16907183_decoy1,81.25402,1348.57215,1.04503,25.24474,73.78752,-562.34817,-10.29013,0.13104,1.32771,0.13104,0.00000,0.32266,27.25225,7.00000,0.98000,0.11832,0.00000,0.00000,8.00000,1.00000,0.00000,1.55000,0.75000
1kvo_pa2ga_C16907665_decoy1,76.08952,1343.05830,1.51234,52.51381,65.97435,-565.39191,-10.59519,0.02858,1.31387,0.02858,0.00000,0.37550,22.03089,7.00000,0.98000,0.11832,0.00000,0.00000,8.00000,1.00000,0.00000,1.45000,0.75000
1kvo_pa2ga_C16907673_decoy1,96.58659,1423.28166,2.53820,47.33351,74.41520,-624.46428,-16.12390,0.43520,2.68894,0.43520,0.00000,0.39188,22.27949,7.00000,0.98000,0.11832,0.00000,0.00000,8.00000,1.00000,0.00000,1.45000,0.75000
1kvo_pa2ga_C16907745_decoy1,84.08986,1270.62573,1.20488,24.05379,81.51858,-548.68547,-13.77304,0.15254,1.93900,0.15254,0.00000,0.35499,23.09177,7.00000,0.98000,0.11832,0.00000,0.00000,6.00000,1.00000,0.00000,1.40000,0.65000
1kvo_pa2ga_C16912272_decoy1,84.12346,1368.73725,1.33280,34.85170,82.73428,-570.28693,-11.73417,0.00188,1.47150,0.00188,0.00000,0.39770,23.92743,8.00000,1.28000,0.12649,0.00000,0.00000,8.00000,1.00000,0.00000,1.45000,0.50000
1kvo_pa2ga_C16913287_decoy1,55.57055,1214.55462,0.51595,28.07496,59.18905,-469.66033,-7.10737,0.00000,0.54002,0.14290,0.00000,0.15630,13.81350,8.00000,1.28000,0.12649,0.00000,0.00000,6.00000,1.00000,0.00000,1.55000,0.60000
1kvo_pa2ga_C16920090_decoy1,89.54405,1420.35213,1.36637,30.77565,105.71478,-616.11062,-15.47462,0.00235,2.03865,0.00235,0.00000,0.39974,23.47592,9.00000,1.62000,0.13416,0.00000,0.00000,8.00000,1.00000,0.00000,1.50000,0.55000
1kvo_pa2ga_C16921025_decoy1,71.91049,1443.60221,1.47528,47.10783,64.54634,-618.56981,-10.03419,0.00279,1.34294,0.00279,0.00000,0.26078,21.47629,6.00000,0.72000,0.10954,0.00000,0.00000,8.00000,1.00000,0.00000,1.45000,0.60000
1kvo_pa2ga_C16921750_decoy1,90.41897,1410.04632,1.17765,51.84657,61.83663,-632.39317,-5.82424,0.00000,0.51306,0.00000,0.00000,0.29606,19.58193,6.00000,0.72000,0.10954,0.00000,0.00000,8.00000,1.00000,0.00000,1.45000,0.60000
1kvo_pa2ga_C16922293_decoy1,87.03533,1428.83555,1.38281,20.35789,95.59659,-635.02072,-12.91227,0.00000,1.49273,0.00000,0.24557,0.25736,19.82161,6.00000,0.72000,0.10954,0.00000,0.00000,6.00000,1.00000,0.00000,1.35000,0.35000
1kvo_pa2ga_C16923666_decoy1,69.67634,1238.09111,0.66492,35.47174,34.97779,-502.84541,-4.57843,0.00000,0.33555,0.00000,0.05517,0.21951,14.44014,5.00000,0.50000,0.10000,0.00000,0.00000,8.00000,1.00000,0.00000,1.45000,0.60000
1kvo_pa2ga_C16923674_decoy1,92.60332,1607.86256,2.14993,51.95281,84.92578,-666.46724,-15.14156,0.07517,1.79183,0.07517,0.01529,0.38363,24.89248,5.00000,0.50000,0.10000,0.00000,0.00000,8.00000,1.00000,0.00000,1.45000,0.60000
1kvo_pa2ga_C16923832_decoy1,94.66893,1425.01561,1.60302,37.39642,82.44957,-627.24472,-15.71274,0.07701,2.13670,0.07598,0.00103,0.26955,19.00736,5.00000,0.50000,0.10000,0.00000,0.00000,8.00000,1.00000,0.00000,1.45000,0.60000
1kvo_pa2ga_C16923845_decoy1,74.36683,1360.26003,1.45721,33.34230,80.47671,-555.01862,-15.55268,0.00057,1.82892,0.00057,0.07533,0.35377,26.64040,5.00000,0.50000,0.10000,0.00000,0.00000,8.00000,1.00000,0.00000,1.45000,0.60000
1kvo_pa2ga_C16923993_decoy1,88.47170,1599.69100,1.90352,50.08758,84.30534,-657.49396,-14.35754,0.09188,1.60534,0.09188,0.00848,0.38113,24.98712,5.00000,0.50000,0.10000,0.00000,0.00000,8.00000,1.00000,0.00000,1.45000,0.60000
1kvo_pa2ga_C16925074_decoy1,62.44856,1371.78124,0.74347,23.88997,55.25532,-523.29177,-8.62722,0.00000,0.94442,0.03366,0.00000,0.20098,17.89196,5.00000,0.50000,0.10000,0.00000,0.00000,6.00000,1.00000,0.00000,1.40000,0.50000
1kvo_pa2ga_C16925078_decoy1,70.71421,1285.91371,0.57119,33.76771,83.76340,-534.72387,-10.25394,0.00439,1.04066,0.00439,0.00000,0.34935,27.41737,5.00000,0.50000,0.10000,0.00000,0.00000,6.00000,1.00000,0.00000,1.40000,0.50000
1kvo_pa2ga_C16926078_decoy1,75.00788,1195.37113,0.58302,33.47491,58.12832,-523.52299,-7.62166,0.00000,0.48357,0.00000,0.00000,0.30157,20.92766,5.00000,0.50000,0.10000,0.00000,0.00000,8.00000,1.00000,0.00000,1.35000,0.50000
1kvo_pa2ga_C16926126_decoy1,104.27904,1532.93231,2.08876,35.74785,96.61124,-681.51471,-16.91931,0.08232,1.95156,0.16333,0.03422,0.41016,27.20151,5.00000,0.50000,0.10000,0.00000,0.00000,6.00000,1.00000,0.00000,1.40000,0.55000
1kvo_pa2ga_C16926505_decoy1,84.02494,1507.81334,0.72689,48.33724,55.08226,-637.26213,-3.38830,0.03771,0.34455,0.03771,0.00000,0.38652,15.60080,13.00000,3.38000,0.16125,0.00000,0.00000,16.00000,1.00000,0.00000,1.45000,0.75000
1kvo_pa2ga_C16926612_decoy1,83.71867,1499.71514,0.58085,50.53593,48.88650,-637.98957,-6.01475,0.00688,0.54555,0.00688,0.00000,0.33435,9.10952,13.00000,3.38000,0.16125,0.00000,0.00000,18.00000,1.00000,0.00000,1.45000,0.90000
1kvo_pa2ga_C16927137_decoy1,72.05236,1514.27552,1.12264,36.78306,56.91908,-609.07253,-12.62824,0.02712,1.68905,0.02712,0.00000,0.43290,24.22710,9.00000,1.62000,0.13416,0.00000,0.00000,8.00000,1.00000,0.00000,1.65000,0.65000
1kvo_pa2ga_C16927409_decoy1,107.30454,1658.00078,1.80029,44.45106,107.83794,-729.56126,-22.22952,0.00000,2.59187,0.21590,0.24858,0.43276,28.21031,9.00000,1.62000,0.13416,0.00000,0.00000,8.00000,1.00000,0.00000,1.65000,0.65000
1kvo_pa2ga_C16928193_decoy1,100.03793,1555.79047,2.25343,41.30339,104.71449,-678.26256,-28.13341,0.07898,3.77935,0.17626,0.39343,0.40276,24.74230,8.00000,1.28000,0.12649,0.00000,0.00000,8.00000,1.00000,0.00000,1.60000,0.60000
1kvo_pa2ga_C16928197_decoy1,90.22978,1616.31960,1.68664,29.22721,95.62895,-685.68691,-23.33939,0.00832,2.87098,0.34578,0.47995,0.43191,27.18049,8.00000,1.28000,0.12649,0.00000,0.00000,8.00000,1.00000,0.00000,1.60000,0.60000
1kvo_pa2ga_C16928212_decoy1,88.79952,1593.99013,1.85643,31.19606,81.43963,-658.81354,-21.32007,0.00087,2.84923,0.39414,0.38994,0.37776,25.24945,8.00000,1.28000,0.12649,0.00000,0.00000,8.00000,1.00000,0.00000,1.60000,0.60000
1kvo_pa2ga_C16929418_decoy1,88.91172,1480.29902,1.73904,43.03147,80.75518,-633.21423,-12.30655,0.15026,1.20586,0.15026,0.00000,0.41824,28.26949,8.00000,1.28000,0.12649,0.00000,0.00000,8.00000,1.00000,0.00000,1.55000,0.60000
1kvo_pa2ga_C16930925_decoy1,69.14748,1345.21004,2.18656,14.13316,54.01899,-528.16804,-21.71076,0.00000,3.13650,0.60353,0.30283,0.37937,27.78076,8.00000,1.28000,0.12649,0.00000,0.00000,8.00000,1.00000,0.00000,1.60000,0.60000
1kvo_pa2ga_C16930942_decoy1,76.53689,1475.56789,1.14403,38.54120,64.95613,-607.78054,-11.24673,0.01476,1.40905,0.01476,0.00000,0.40515,26.09387,8.00000,1.28000,0.12649,0.00000,0.00000,8.00000,1.00000,0.00000,1.60000,0.60000
1kvo_pa2ga_C16933384_decoy1,105.14105,1393.36344,1.29464,35.70843,89.22529,-633.23110,-8.26259,0.34714,0.30995,0.34714,0.00000,0.28634,21.73471,8.00000,1.28000,0.12649,0.00000,0.00000,8.00000,1.00000,0.00000,1.45000,0.50000
1kvo_pa2ga_C16935289_decoy1,60.31491,1165.56137,2.28647,21.78925,73.95758,-475.95723,-26.81486,0.00000,3.69166,0.94679,0.14924,0.29615,16.82298,6.00000,0.72000,0.10954,0.00000,0.00000,6.00000,1.00000,0.00000,1.20000,0.45000
1kvo_pa2ga_C16935292_decoy1,61.59826,1166.81168,0.90779,26.89312,56.38048,-480.03530,-8.58664,0.00000,0.96987,0.00000,0.27141,0.21264,14.74270,6.00000,0.72000,0.10954,0.00000,0.00000,6.00000,1.00000,0.00000,1.20000,0.45000
1kvo_pa2ga_C16937307_decoy1,99.92173,1305.78421,1.77591,51.61588,99.51876,-626.62234,-16.02486,0.14230,1.45110,0.14230,0.04007,0.32258,23.59539,8.00000,1.28000,0.12649,0.00000,0.00000,8.00000,1.00000,0.00000,1.45000,0.65000
