Name,gauss(o=0_w=0.5_c=8),gauss(o=3_w=2_c=8),repulsion(o=0_c=8),hydrophobic(g=0.5_b=1.5_c=8),non_hydrophobic(g=0.5_b=1.5_c=8),vdw(i=6_j=12_s=1_^=100_c=8),non_dir_h_bond_lj(o=-0.7_^=100_c=8),non_dir_anti_h_bond_quadratic(o=0_c=8),non_dir_h_bond(g=-0.7_b=0_c=8),acceptor_acceptor_quadratic(o=0_c=8),donor_donor_quadratic(o=0_c=8),electrostatic(i=2_^=100_c=8),ad4_solvation(d-sigma=3.6_s/q=0.01097_c=8),num_tors_add,num_tors_sqr,num_tors_sqrt,num_tors_div,num_tors_div_simple,ligand_length,num_ligands,num_heavy_atoms_div,num_heavy_atoms,num_hydrophobic_atoms
2e1w_ada_C05051883_decoy1,99.44361,1345.09300,3.14688,31.65454,92.91264,-574.30409,-20.65618,0.24411,2.28183,0.54528,0.00000,0.33413,15.31014,6.00000,0.72000,0.10954,0.00000,0.00000,8.00000,1.00000,0.00000,1.25000,0.65000
2e1w_ada_C05071686_decoy1,71.32028,955.43005,1.57315,9.44800,72.02115,-396.05121,-25.18940,0.01134,3.26828,0.01134,0.11170,0.20827,13.31909,4.00000,0.32000,0.08944,0.00000,0.00000,6.00000,1.00000,0.00000,0.85000,0.15000
2e1w_ada_C05090120_decoy1,67.32953,1004.14592,1.76612,32.97796,62.10558,-415.90157,-19.17679,0.07294,2.69414,0.30240,0.00000,0.32155,16.29445,5.00000,0.50000,0.10000,0.00000,0.00000,6.00000,1.00000,0.00000,0.90000,0.35000
2e1w_ada_C05172991_decoy1,64.24745,1155.30880,1.98877,46.86678,40.35247,-456.55631,-10.47695,0.00000,1.36267,0.23991,0.21536,0.38525,9.83934,7.00000,0.98000,0.11832,0.00000,0.00000,6.00000,1.00000,0.00000,1.10000,0.50000
2e1w_ada_C05175481_decoy1,93.32584,1296.13260,1.31254,44.25292,72.39714,-544.81480,-14.30418,0.06606,1.21312,0.06606,0.00000,0.35119,22.91959,5.00000,0.50000,0.10000,0.00000,0.00000,6.00000,1.00000,0.00000,1.20000,0.60000
2e1w_ada_C05177156_decoy1,54.55214,794.95060,0.99414,40.88653,41.18301,-344.70237,-12.90253,0.00000,1.81820,0.00000,0.00000,0.21630,7.77634,5.00000,0.50000,0.10000,0.00000,0.00000,6.00000,1.00000,0.00000,1.00000,0.55000
2e1w_ada_C05179496_decoy1,125.06829,1519.02889,2.32874,93.95943,54.55117,-663.67272,-6.93709,0.00000,0.64514,0.00000,0.00000,0.35923,18.56217,14.00000,3.92000,0.16733,0.00000,0.00000,12.00000,1.00000,0.00000,1.75000,0.90000
2e1w_ada_C05179499_decoy1,124.81948,1789.79343,1.31873,86.18603,56.08608,-738.09679,-5.93904,0.00000,0.57852,0.00000,0.00000,0.41963,23.63465,14.00000,3.92000,0.16733,0.00000,0.00000,12.00000,1.00000,0.00000,1.75000,0.90000
2e1w_ada_C05180387_decoy1,71.73841,1337.16129,2.06284,20.61586,71.17633,-524.34426,-20.48220,0.00065,3.19754,0.55357,0.00000,0.24990,13.78944,6.00000,0.72000,0.10954,0.00000,0.00000,10.00000,1.00000,0.00000,1.40000,0.40000
2e1w_ada_C05183942_decoy1,64.13568,897.01340,1.77875,10.59372,51.49186,-392.64752,-21.45654,0.00067,3.36527,0.42841,0.00000,0.18197,18.32565,3.00000,0.18000,0.07746,0.00000,0.00000,4.00000,1.00000,0.00000,1.05000,0.35000
2e1w_ada_C05211799_decoy1,56.70730,865.49593,3.12275,12.41532,76.09719,-357.19369,-31.04031,0.00008,4.86393,0.00008,0.00000,0.35485,12.61069,3.00000,0.18000,0.07746,0.00000,0.00000,2.00000,1.00000,0.00000,0.75000,0.20000
2e1w_ada_C05222310_decoy1,79.62704,1405.24993,1.10476,38.67481,51.13464,-545.18597,-13.12588,0.00000,1.55801,0.00000,0.00000,0.30294,19.08835,10.00000,2.00000,0.14142,0.00000,0.00000,12.00000,1.00000,0.00000,1.50000,0.75000
2e1w_ada_C05244417_decoy1,91.29936,1325.22610,2.21618,77.74808,49.29414,-515.24155,-16.03475,0.00000,2.11314,0.23636,0.00000,0.37635,18.66397,8.00000,1.28000,0.12649,0.00000,0.00000,6.00000,1.00000,0.00000,1.20000,0.65000
2e1w_ada_C05249905_decoy1,70.24554,1407.65236,1.03015,25.28099,67.25710,-534.85717,-19.54159,0.00000,2.27430,0.66934,0.00000,0.46153,21.68186,6.00000,0.72000,0.10954,0.00000,0.00000,6.00000,1.00000,0.00000,1.35000,0.50000
2e1w_ada_C05278400_decoy1,94.05395,1399.56186,1.81380,61.53067,86.32631,-549.18086,-22.83758,0.00000,2.82392,0.54416,0.37974,0.46113,15.98526,8.00000,1.28000,0.12649,0.00000,0.00000,12.00000,1.00000,0.00000,1.20000,0.55000
2e1w_ada_C05288100_decoy1,91.29591,1294.17122,4.10938,40.10038,77.41593,-578.72839,-22.46925,0.11194,3.48231,0.83415,0.11194,0.39431,15.05674,5.00000,0.50000,0.10000,0.00000,0.00000,6.00000,1.00000,0.00000,1.15000,0.55000
2e1w_ada_C05324640_decoy1,122.07119,1508.71259,2.36181,73.06847,102.79517,-654.80476,-21.22269,0.21922,2.75228,0.21922,0.00000,0.42638,22.29495,10.00000,2.00000,0.14142,0.00000,0.00000,8.00000,1.00000,0.00000,1.40000,0.60000
2e1w_ada_C05344836_decoy1,99.75762,1434.18894,1.87308,30.24885,109.65987,-592.27177,-18.94417,0.05282,2.33825,0.14753,0.00000,0.23756,16.37219,9.00000,1.62000,0.13416,0.00000,0.00000,10.00000,1.00000,0.00000,1.50000,0.40000
2e1w_ada_C05345259_decoy1,71.05009,999.05634,1.84462,37.93680,45.50893,-429.29397,-11.73793,0.05486,1.36267,0.06335,0.05486,0.23991,10.46246,3.00000,0.18000,0.07746,0.00000,0.00000,3.00000,1.00000,0.00000,1.15000,0.55000
2e1w_ada_C05364347_decoy1,86.42770,1412.36637,1.38925,35.24290,67.06742,-593.07115,-20.81147,0.09991,2.67684,0.38386,0.44053,0.34377,14.12629,9.00000,1.62000,0.13416,0.00000,0.00000,10.00000,1.00000,0.00000,1.35000,0.55000
2e1w_ada_C05369177_decoy1,103.98953,1366.27346,2.01254,104.38256,55.38028,-554.96209,-18.21174,0.05300,2.56921,0.05300,0.00000,0.38561,19.36182,6.00000,0.72000,0.10954,0.00000,0.00000,8.00000,1.00000,0.00000,1.25000,0.70000
2e1w_ada_C05387081_decoy1,88.50446,1285.89582,1.93423,30.07709,79.86335,-534.67829,-26.67949,0.00000,3.73556,0.42943,0.84895,0.40240,11.74899,12.00000,2.88000,0.15492,0.00000,0.00000,12.00000,1.00000,0.00000,1.50000,0.50000
2e1w_ada_C05393940_decoy1,66.60671,858.00487,0.84986,19.60047,43.61573,-379.88493,-5.14297,0.00000,0.44720,0.00000,0.00000,0.16808,11.79378,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.15000,0.45000
2e1w_ada_C05394925_decoy1,74.03008,1372.91945,1.56150,28.19131,74.52714,-528.91604,-23.07788,0.00000,2.87978,0.85943,0.00000,0.44749,22.11254,5.00000,0.50000,0.10000,0.00000,0.00000,6.00000,1.00000,0.00000,1.20000,0.35000
2e1w_ada_C05433938_decoy1,77.46772,1326.29011,0.85402,20.34536,67.50019,-539.53148,-9.91124,0.00000,1.16872,0.00000,0.00000,0.23284,15.75853,6.00000,0.72000,0.10954,0.00000,0.00000,6.00000,1.00000,0.00000,1.40000,0.45000
2e1w_ada_C05456193_decoy1,65.53071,1307.22903,0.43988,55.93876,54.93478,-488.17382,-6.11668,0.00000,0.60824,0.00000,0.00000,0.34034,16.30356,9.00000,1.62000,0.13416,0.00000,0.00000,12.00000,1.00000,0.00000,1.15000,0.55000
2e1w_ada_C05456648_decoy1,47.13122,875.21186,0.52958,37.70118,37.09286,-349.26209,-7.72216,0.00000,0.96835,0.00000,0.00000,0.16861,7.53945,6.00000,0.72000,0.10954,0.00000,0.00000,8.00000,1.00000,0.00000,0.95000,0.50000
2e1w_ada_C05471980_decoy1,20.27226,384.16883,0.13886,14.50932,1.95064,-159.74723,-0.04269,0.00000,0.00000,0.00000,0.00000,0.07196,1.63973,5.00000,0.50000,0.10000,0.00000,0.00000,8.00000,1.00000,0.00000,1.00000,0.55000
2e1w_ada_C05473819_decoy1,64.92237,1105.92691,1.14263,23.72986,53.52855,-416.74708,-9.05421,0.00654,0.99303,0.00654,0.00000,0.19629,16.92739,6.00000,0.72000,0.10954,0.00000,0.00000,6.00000,1.00000,0.00000,1.15000,0.35000
2e1w_ada_C05481676_decoy1,63.35779,960.69566,0.65492,46.40494,32.24632,-402.79743,-8.95803,0.00000,1.22613,0.00000,0.00000,0.20054,8.79421,5.00000,0.50000,0.10000,0.00000,0.00000,6.00000,1.00000,0.00000,1.00000,0.55000
2e1w_ada_C05482515_decoy1,89.18274,1473.45572,3.05490,45.37147,67.61549,-590.97379,-5.09701,0.00000,0.24477,0.00000,0.00000,0.33473,17.76827,6.00000,0.72000,0.10954,0.00000,0.00000,6.00000,1.00000,0.00000,1.45000,0.50000
2e1w_ada_C05486218_decoy1,61.95971,930.93153,0.49710,47.03883,35.18013,-380.61218,-1.23615,0.00000,0.00000,0.00000,0.00000,0.21727,3.86265,6.00000,0.72000,0.10954,0.00000,0.00000,6.00000,1.00000,0.00000,0.90000,0.40000
2e1w_ada_C05586506_decoy1,69.92773,1030.10333,3.18766,21.11655,76.96343,-429.91933,-29.01327,0.00559,4.70139,0.00559,0.27040,0.36423,12.53863,5.00000,0.50000,0.10000,0.00000,0.00000,5.00000,1.00000,0.00000,0.85000,0.25000
2e1w_ada_C05615080_decoy1,92.46145,1340.89873,2.35764,25.48351,87.99646,-539.23351,-28.84021,0.50198,3.53819,0.50288,0.43485,0.17601,24.66869,4.00000,0.32000,0.08944,0.00000,0.00000,6.00000,1.00000,0.00000,1.15000,0.60000
2e1w_ada_C05633506_decoy1,69.65191,1296.65391,3.57393,22.67547,48.71935,-492.93101,-7.71137,0.00000,1.78875,0.98382,0.18526,0.30197,15.89516,3.00000,0.18000,0.07746,0.00000,0.00000,4.00000,1.00000,0.00000,1.15000,0.55000
2e1w_ada_C05680903_decoy1,49.80177,713.72573,0.46431,29.32386,45.30607,-316.26565,-9.17507,0.03578,1.10218,0.21068,0.00000,0.10921,5.72923,5.00000,0.50000,0.10000,0.00000,0.00000,5.00000,1.00000,0.00000,0.80000,0.40000
2e1w_ada_C05686351_decoy1,62.74254,1053.12169,2.45251,28.48753,54.81174,-417.09868,-7.95140,0.04107,0.74122,0.09740,0.00000,0.12566,10.36715,2.00000,0.08000,0.06325,0.00000,0.00000,2.00000,1.00000,0.00000,1.00000,0.30000
2e1w_ada_C05687833_decoy1,73.42233,1298.54736,3.76402,60.14467,76.47291,-500.44977,-19.99851,0.00000,2.39671,0.00000,0.00000,0.32271,22.66526,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.15000,0.55000
2e1w_ada_C05709221_decoy1,59.43968,880.93169,0.72174,42.91481,28.59847,-352.96290,-8.02918,0.00000,1.14715,0.00000,0.00000,0.25836,8.99197,5.00000,0.50000,0.10000,0.00000,0.00000,6.00000,1.00000,0.00000,1.00000,0.50000
2e1w_ada_C05709487_decoy1,55.80440,934.10042,0.73815,40.42137,20.58166,-374.23884,-5.87639,0.00000,0.76684,0.00000,0.00000,0.24076,8.96628,5.00000,0.50000,0.10000,0.00000,0.00000,6.00000,1.00000,0.00000,0.95000,0.45000
2e1w_ada_C05718502_decoy1,82.19238,1003.04367,1.01424,46.87498,40.75175,-441.44640,-5.03476,0.00000,0.60993,0.00000,0.00000,0.20765,7.54935,10.00000,2.00000,0.14142,0.00000,0.00000,8.00000,1.00000,0.00000,1.45000,0.55000
2e1w_ada_C05731690_decoy1,65.95247,953.62513,2.28908,49.93006,44.74836,-380.15259,-9.45381,0.00000,1.15967,0.00000,0.00000,0.19103,16.04633,3.00000,0.18000,0.07746,0.00000,0.00000,4.00000,1.00000,0.00000,1.15000,0.55000
2e1w_ada_C05732801_decoy1,114.80073,1776.06298,3.01963,81.28856,95.34800,-730.31614,-22.60144,0.27124,2.70923,0.27124,0.00000,0.47458,21.15960,10.00000,2.00000,0.14142,0.00000,0.00000,10.00000,1.00000,0.00000,1.60000,0.85000
2e1w_ada_C05739213_decoy1,111.46428,1582.34968,6.37139,68.50591,91.49234,-670.91106,-15.46625,0.00686,1.33742,0.00686,0.00000,0.43317,15.32696,7.00000,0.98000,0.11832,0.00000,0.00000,6.00000,1.00000,0.00000,1.50000,0.80000
2e1w_ada_C05742623_decoy1,61.45328,1028.04154,2.05126,20.99993,58.57186,-425.71481,-17.93117,0.00000,2.87697,0.11504,0.00000,0.19317,23.14914,7.00000,0.98000,0.11832,0.00000,0.00000,4.00000,1.00000,0.00000,1.20000,0.40000
2e1w_ada_C05794814_decoy1,102.95354,1592.74786,2.09649,54.13150,76.05163,-639.67015,-18.32703,0.21673,2.20849,0.37854,0.00000,0.47348,17.69936,10.00000,2.00000,0.14142,0.00000,0.00000,12.00000,1.00000,0.00000,1.40000,0.55000
2e1w_ada_C05800112_decoy1,105.12014,1312.71280,2.40050,61.92261,53.03432,-592.21594,-8.71755,0.00861,0.79562,0.00861,0.00000,0.62318,26.55539,5.00000,0.50000,0.10000,0.00000,0.00000,6.00000,1.00000,0.00000,1.25000,0.75000
2e1w_ada_C05855894_decoy1,81.40070,1305.79940,2.86128,23.50406,65.33022,-531.82778,-12.83842,0.34476,1.57487,0.34476,0.00000,0.22054,12.07354,7.00000,0.98000,0.11832,0.00000,0.00000,10.00000,1.00000,0.00000,1.20000,0.40000
2e1w_ada_C05901992_decoy1,78.78092,934.84171,1.12452,55.66399,54.31547,-416.64156,-12.30031,0.10921,1.42729,0.09598,0.01323,0.24985,11.02670,4.00000,0.32000,0.08944,0.00000,0.00000,6.00000,1.00000,0.00000,0.85000,0.45000
2e1w_ada_C05908138_decoy1,84.02708,1221.80898,1.82133,31.11763,77.27812,-499.54272,-24.33802,0.00634,3.07683,0.23433,0.07825,0.10926,18.00234,6.00000,0.72000,0.10954,0.00000,0.00000,6.00000,1.00000,0.00000,1.05000,0.35000
2e1w_ada_C05908343_decoy1,58.60952,1109.79622,4.61593,24.14520,64.99866,-450.17314,-25.07038,0.00000,3.54926,1.33473,0.34471,0.40562,13.10024,3.00000,0.18000,0.07746,0.00000,0.00000,2.00000,1.00000,0.00000,1.00000,0.30000
2e1w_ada_C05927279_decoy1,68.42464,1074.33949,0.53776,32.42618,60.61076,-450.51256,-5.62873,0.00000,0.30139,0.00000,0.00000,0.49975,25.19131,5.00000,0.50000,0.10000,0.00000,0.00000,6.00000,1.00000,0.00000,1.00000,0.35000
2e1w_ada_C05993525_decoy1,62.56465,946.42366,1.48777,3.94743,92.40111,-381.86290,-26.94543,0.01180,3.36516,0.39684,0.05485,0.23106,20.66308,4.00000,0.32000,0.08944,0.00000,0.00000,6.00000,1.00000,0.00000,0.75000,0.15000
2e1w_ada_C06000999_decoy1,49.35884,842.33405,0.81545,23.33194,34.69060,-351.81091,-8.00486,0.13866,1.11870,0.13866,0.00000,0.11683,9.91522,5.00000,0.50000,0.10000,0.00000,0.00000,8.00000,1.00000,0.00000,1.15000,0.30000
2e1w_ada_C06016330_decoy1,65.73635,1034.66206,1.02839,28.22235,57.33881,-422.26635,-13.74724,0.15884,1.74102,0.26634,0.00000,0.26126,11.76613,5.00000,0.50000,0.10000,0.00000,0.00000,8.00000,1.00000,0.00000,0.90000,0.30000
2e1w_ada_C06048009_decoy1,72.37076,976.72583,0.99828,28.37207,75.77004,-419.01608,-17.09251,0.03343,1.91443,0.03343,0.00000,-0.04106,15.00908,6.00000,0.72000,0.10954,0.00000,0.00000,8.00000,1.00000,0.00000,0.90000,0.30000
2e1w_ada_C06079793_decoy1,69.02570,1212.31194,1.14139,56.16247,61.38349,-471.26873,-19.50575,0.02314,2.14315,0.02314,0.00315,0.38339,18.20510,2.00000,0.08000,0.06325,0.00000,0.00000,2.00000,1.00000,0.00000,1.05000,0.50000
2e1w_ada_C06181391_decoy1,115.99246,1666.46145,3.15777,69.08185,48.73381,-698.15028,-6.85208,0.22880,0.22028,0.22880,0.00000,0.31771,20.48382,10.00000,2.00000,0.14142,0.00000,0.00000,12.00000,1.00000,0.00000,1.70000,0.75000
2e1w_ada_C06185310_decoy1,76.72309,1267.12074,1.01971,43.51802,55.08258,-497.98828,-7.42940,0.09741,0.73348,0.00000,0.09741,0.30954,15.72062,6.00000,0.72000,0.10954,0.00000,0.00000,6.00000,1.00000,0.00000,1.15000,0.45000
2e1w_ada_C06188773_decoy1,76.57641,1094.52014,1.15181,55.76040,59.75585,-450.38382,-16.16120,0.04992,2.13710,0.04992,0.00000,0.33580,14.84945,5.00000,0.50000,0.10000,0.00000,0.00000,6.00000,1.00000,0.00000,1.00000,0.55000
2e1w_ada_C06190718_decoy1,120.42972,1725.21290,3.71399,56.07040,112.02044,-748.01406,-27.66042,0.00333,3.40152,0.00333,0.00000,0.46758,28.32927,9.00000,1.62000,0.13416,0.00000,0.00000,8.00000,1.00000,0.00000,1.80000,0.80000
2e1w_ada_C06195277_decoy1,79.93812,1309.63201,4.62172,33.75560,57.84885,-516.66917,-9.27358,0.01117,1.00000,0.50323,0.00000,0.07693,13.94032,2.00000,0.08000,0.06325,0.00000,0.00000,2.00000,1.00000,0.00000,1.20000,0.55000
2e1w_ada_C06196602_decoy1,100.46637,1632.23749,1.50109,55.59005,64.30792,-642.77569,-11.33777,0.00000,1.21970,0.36509,0.00000,0.46990,19.68962,10.00000,2.00000,0.14142,0.00000,0.00000,8.00000,1.00000,0.00000,1.50000,0.65000
2e1w_ada_C06208633_decoy1,81.75171,1287.90096,1.17117,43.99919,42.57300,-523.84342,-6.76969,0.06836,0.72914,0.00000,0.06836,0.33086,12.88717,6.00000,0.72000,0.10954,0.00000,0.00000,8.00000,1.00000,0.00000,1.25000,0.60000
2e1w_ada_C06233715_decoy1,110.81180,1566.93710,1.37500,80.13486,75.73560,-627.06233,-15.63309,0.03297,1.61731,0.03297,0.00000,0.43547,22.60074,9.00000,1.62000,0.13416,0.00000,0.00000,10.00000,1.00000,0.00000,1.40000,0.65000
2e1w_ada_C06241555_decoy1,77.97281,971.58193,2.35919,30.37488,49.88122,-424.41618,-7.88412,0.06790,0.33962,0.00000,0.06790,0.20921,8.98914,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.10000,0.50000
2e1w_ada_C06251639_decoy1,101.00266,1494.16021,1.61827,61.30026,71.95478,-592.06193,-24.56713,0.00118,3.17840,0.23055,0.00000,0.42304,17.02621,10.00000,2.00000,0.14142,0.00000,0.00000,12.00000,1.00000,0.00000,1.45000,0.75000
2e1w_ada_C06262231_decoy1,92.89252,1089.98021,1.20519,27.20376,63.20143,-471.38954,-18.46649,0.00281,2.41633,0.00281,0.00000,0.35964,15.45012,7.00000,0.98000,0.11832,0.00000,0.00000,10.00000,1.00000,0.00000,0.95000,0.40000
2e1w_ada_C06291054_decoy1,77.82873,1124.66304,1.15507,59.75092,36.61611,-456.83270,-15.11629,0.00000,2.32833,0.54797,0.00000,0.23081,10.99219,6.00000,0.72000,0.10954,0.00000,0.00000,6.00000,1.00000,0.00000,1.15000,0.50000
2e1w_ada_C06313176_decoy1,66.27127,917.66140,1.30524,27.07344,67.31369,-373.69845,-17.58901,0.04714,2.17292,0.04714,0.00000,0.31444,12.93463,5.00000,0.50000,0.10000,0.00000,0.00000,8.00000,1.00000,0.00000,0.85000,0.30000
2e1w_ada_C06353172_decoy1,61.34410,1083.19846,1.33330,34.87963,50.91775,-410.22472,-19.34394,0.00000,2.28937,0.25734,0.00000,0.24260,7.70083,7.00000,0.98000,0.11832,0.00000,0.00000,8.00000,1.00000,0.00000,1.15000,0.50000
2e1w_ada_C06357739_decoy1,49.10194,607.89844,1.55994,15.64938,57.13767,-282.20903,-22.94706,0.00000,3.62135,0.00000,0.00000,0.11671,7.19158,5.00000,0.50000,0.10000,0.00000,0.00000,6.00000,1.00000,0.00000,0.85000,0.25000
2e1w_ada_C06358982_decoy1,94.55373,1164.70439,2.89649,43.87920,63.24828,-485.61199,-18.04277,0.00726,2.39448,0.00726,0.00000,0.43714,21.43765,8.00000,1.28000,0.12649,0.00000,0.00000,10.00000,1.00000,0.00000,1.05000,0.55000
2e1w_ada_C06373045_decoy1,82.25001,1269.47170,3.16735,59.93617,76.63829,-537.67518,-33.71973,0.00000,4.59011,1.02237,0.63537,0.36894,16.91508,5.00000,0.50000,0.10000,0.00000,0.00000,4.00000,1.00000,0.00000,1.25000,0.55000
2e1w_ada_C06376914_decoy1,72.41481,1166.25603,1.42137,42.10617,42.90784,-466.72857,-16.76376,0.00000,2.28059,0.00000,0.00000,0.32461,14.44858,6.00000,0.72000,0.10954,0.00000,0.00000,6.00000,1.00000,0.00000,1.15000,0.60000
2e1w_ada_C06392947_decoy1,111.89948,1629.55594,2.27822,81.17545,67.53233,-667.26542,-22.33181,0.00000,2.69969,0.00000,0.00000,0.42688,21.60720,9.00000,1.62000,0.13416,0.00000,0.00000,10.00000,1.00000,0.00000,1.50000,0.85000
2e1w_ada_C06395983_decoy1,67.70607,964.31393,0.54168,44.73458,39.23217,-397.32367,-9.26539,0.00468,0.85106,0.00468,0.00000,0.21469,13.36787,5.00000,0.50000,0.10000,0.00000,0.00000,6.00000,1.00000,0.00000,0.90000,0.40000
2e1w_ada_C06410169_decoy1,117.76837,1797.52490,3.17101,63.93603,106.41109,-751.59175,-21.13813,0.00001,2.93572,0.54942,0.28686,0.56193,17.97243,12.00000,2.88000,0.15492,0.00000,0.00000,12.00000,1.00000,0.00000,1.70000,0.75000
2e1w_ada_C06442038_decoy1,45.73153,903.81953,1.40689,33.32323,19.82036,-350.01544,-5.51898,0.00000,0.60528,0.02867,0.06470,0.29140,8.46297,5.00000,0.50000,0.10000,0.00000,0.00000,6.00000,1.00000,0.00000,0.80000,0.45000
2e1w_ada_C06446451_decoy1,92.96819,1596.78151,1.32359,39.38344,66.22234,-636.06260,-13.15238,0.00000,1.42878,0.20100,0.05094,0.45354,19.55868,9.00000,1.62000,0.13416,0.00000,0.00000,10.00000,1.00000,0.00000,1.55000,0.60000
2e1w_ada_C06447457_decoy1,45.96545,899.12599,1.15849,3.16254,45.38175,-345.02737,-17.24693,0.00000,2.44210,0.00000,0.07048,0.12797,16.68295,2.00000,0.08000,0.06325,0.00000,0.00000,2.00000,1.00000,0.00000,0.80000,0.05000
2e1w_ada_C06476381_decoy1,26.86873,663.63428,0.76479,20.42021,31.38118,-215.99155,-9.76007,0.00000,1.41695,0.00000,0.00000,0.05344,13.91561,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.10000,0.25000
2e1w_ada_C06477013_decoy1,103.57333,1592.00575,1.59046,66.31889,60.41027,-610.85405,-10.34520,0.04635,0.78374,0.04635,0.00000,0.36606,18.23906,8.00000,1.28000,0.12649,0.00000,0.00000,14.00000,1.00000,0.00000,1.45000,0.60000
2e1w_ada_C06489932_decoy1,81.68071,1195.08446,1.73032,50.54400,73.96296,-502.71769,-22.13282,0.00000,3.34897,0.00000,0.00000,0.23042,14.02467,10.00000,2.00000,0.14142,0.00000,0.00000,12.00000,1.00000,0.00000,1.40000,0.55000
2e1w_ada_C06503852_decoy1,62.58926,1001.17093,1.33922,31.80411,68.64300,-408.46063,-16.53946,0.00601,1.79148,0.00000,0.00601,0.32660,15.96027,5.00000,0.50000,0.10000,0.00000,0.00000,8.00000,1.00000,0.00000,0.90000,0.35000
2e1w_ada_C06504790_decoy1,96.55614,1462.68668,1.35364,65.55684,61.81949,-564.02314,-17.82425,0.00000,2.22805,0.00000,0.00000,0.37782,23.07723,9.00000,1.62000,0.13416,0.00000,0.00000,10.00000,1.00000,0.00000,1.30000,0.55000
2e1w_ada_C06527800_decoy1,73.19439,1128.74345,0.92059,33.08728,68.71019,-444.26969,-13.46822,0.07973,1.45244,0.07973,0.00000,0.35713,16.37459,8.00000,1.28000,0.12649,0.00000,0.00000,12.00000,1.00000,0.00000,1.00000,0.40000
2e1w_ada_C06529145_decoy1,70.32602,1007.41051,1.36852,38.56284,74.03314,-422.26163,-17.49887,0.25386,1.82099,0.57972,0.04226,0.27407,7.99311,4.00000,0.32000,0.08944,0.00000,0.00000,4.00000,1.00000,0.00000,0.90000,0.45000
2e1w_ada_C06530507_decoy1,93.61699,1345.01791,2.11991,37.85743,74.10995,-543.47680,-15.03246,0.05985,2.26770,0.00000,0.05985,0.19939,11.11460,7.00000,0.98000,0.11832,0.00000,0.00000,10.00000,1.00000,0.00000,1.35000,0.50000
2e1w_ada_C06547950_decoy1,66.22485,1365.04802,0.83074,31.70944,58.27434,-513.66035,-7.22375,0.00000,0.92041,0.00000,0.00000,0.27121,18.08321,4.00000,0.32000,0.08944,0.00000,0.00000,4.00000,1.00000,0.00000,1.25000,0.40000
2e1w_ada_C06551317_decoy1,75.86712,1340.02882,1.06799,56.13473,28.91426,-506.62267,-10.19914,0.00000,1.17571,0.14958,0.00000,0.26424,13.66428,7.00000,0.98000,0.11832,0.00000,0.00000,8.00000,1.00000,0.00000,1.45000,0.85000
2e1w_ada_C06552534_decoy1,92.70158,1174.24498,1.85287,52.05130,77.73994,-495.07960,-24.17443,0.00000,3.23421,0.58205,0.52398,0.36653,9.84264,10.00000,2.00000,0.14142,0.00000,0.00000,10.00000,1.00000,0.00000,1.10000,0.45000
2e1w_ada_C06591401_decoy1,58.34453,1015.61666,2.07994,8.84417,88.08251,-391.95671,-34.63109,0.00019,4.66073,1.35504,0.18454,0.50291,17.72850,2.00000,0.08000,0.06325,0.00000,0.00000,2.00000,1.00000,0.00000,0.85000,0.20000
2e1w_ada_C06597472_decoy1,113.06420,1728.66383,4.11905,47.11836,102.96498,-677.85804,-26.43016,0.01191,3.78142,0.10118,0.00000,0.45470,17.36277,8.00000,1.28000,0.12649,0.00000,0.00000,12.00000,1.00000,0.00000,1.50000,0.65000
2e1w_ada_C06660100_decoy1,69.50403,1145.77688,0.99223,48.59214,29.11559,-455.23269,-3.30475,0.00000,0.00000,0.00000,0.00000,0.15170,6.91698,5.00000,0.50000,0.10000,0.00000,0.00000,8.00000,1.00000,0.00000,1.50000,0.80000
2e1w_ada_C06685569_decoy1,82.41003,1136.70187,0.98087,66.12198,51.48378,-496.98500,-7.35332,0.00000,0.88254,0.00000,0.00000,0.33351,3.64045,9.00000,1.62000,0.13416,0.00000,0.00000,10.00000,1.00000,0.00000,1.05000,0.55000
2e1w_ada_C06685570_decoy1,85.13005,1118.10898,0.97653,60.21842,61.54684,-491.95485,-10.49783,0.02668,1.49100,0.01835,0.00833,0.30927,3.84556,9.00000,1.62000,0.13416,0.00000,0.00000,10.00000,1.00000,0.00000,1.05000,0.55000
2e1w_ada_C06702777_decoy1,57.09954,942.24930,0.98731,36.90528,48.34627,-381.66114,-14.27761,0.00156,2.14736,0.00156,0.00000,0.25831,12.84462,5.00000,0.50000,0.10000,0.00000,0.00000,6.00000,1.00000,0.00000,0.85000,0.35000
2e1w_ada_C06723684_decoy1,62.34919,793.05074,1.05206,12.98842,66.35484,-345.81936,-14.46002,0.01338,1.98107,0.27894,0.12530,0.18731,6.00169,6.00000,0.72000,0.10954,0.00000,0.00000,6.00000,1.00000,0.00000,1.15000,0.35000
2e1w_ada_C06725075_decoy1,52.88880,958.03282,0.89744,24.31419,29.12481,-389.83943,-9.42032,0.00000,1.36818,0.00000,0.14592,0.21041,16.96972,4.00000,0.32000,0.08944,0.00000,0.00000,6.00000,1.00000,0.00000,1.20000,0.60000
