Name,gauss(o=0_w=0.5_c=8),gauss(o=3_w=2_c=8),repulsion(o=0_c=8),hydrophobic(g=0.5_b=1.5_c=8),non_hydrophobic(g=0.5_b=1.5_c=8),vdw(i=6_j=12_s=1_^=100_c=8),non_dir_h_bond_lj(o=-0.7_^=100_c=8),non_dir_anti_h_bond_quadratic(o=0_c=8),non_dir_h_bond(g=-0.7_b=0_c=8),acceptor_acceptor_quadratic(o=0_c=8),donor_donor_quadratic(o=0_c=8),electrostatic(i=2_^=100_c=8),ad4_solvation(d-sigma=3.6_s/q=0.01097_c=8),num_tors_add,num_tors_sqr,num_tors_sqrt,num_tors_div,num_tors_div_simple,ligand_length,num_ligands,num_heavy_atoms_div,num_heavy_atoms,num_hydrophobic_atoms
3cqw_akt1_C12206204_decoy1,80.54860,1334.54791,0.70488,31.07128,55.93315,-548.53484,-6.84591,0.00000,0.78377,0.08860,0.00000,0.19579,13.10615,6.00000,0.72000,0.10954,0.00000,0.00000,8.00000,1.00000,0.00000,1.25000,0.55000
3cqw_akt1_C12210185_decoy1,31.49763,918.86939,0.49609,19.23812,10.08145,-289.02659,-0.52152,0.00000,0.00000,0.00000,0.00000,0.19377,9.72978,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.45000,0.75000
3cqw_akt1_C12212582_decoy1,82.71818,1696.26283,0.97377,40.07103,57.19311,-649.53219,-14.52295,0.00076,1.70784,0.16177,0.00000,0.32678,11.74292,9.00000,1.62000,0.13416,0.00000,0.00000,10.00000,1.00000,0.00000,1.50000,0.60000
3cqw_akt1_C12217880_decoy1,57.16156,1433.57136,0.95818,37.88854,40.37367,-502.21441,-2.78148,0.10049,0.09928,0.10049,0.00000,0.21933,15.25318,5.00000,0.50000,0.10000,0.00000,0.00000,6.00000,1.00000,0.00000,1.80000,0.80000
3cqw_akt1_C12218496_decoy1,37.33304,854.58242,0.80911,18.35413,22.21594,-319.32483,-7.16723,0.00000,1.18988,0.40201,0.00000,0.26172,13.78732,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.80000,0.90000
3cqw_akt1_C12218616_decoy1,78.34116,1417.55164,0.95008,40.34284,70.02285,-576.92520,-11.19141,0.14472,1.29141,0.14472,0.00000,0.32647,11.94609,9.00000,1.62000,0.13416,0.00000,0.00000,8.00000,1.00000,0.00000,1.65000,0.60000
3cqw_akt1_C12239089_decoy1,69.45255,1386.51443,0.83003,34.46691,54.74128,-498.47817,-4.00509,0.00186,0.00000,0.00000,0.00186,0.21302,12.86232,4.00000,0.32000,0.08944,0.00000,0.00000,4.00000,1.00000,0.00000,1.45000,0.55000
3cqw_akt1_C12240537_decoy1,84.88484,1591.96375,1.93412,50.52192,64.87074,-602.89188,-12.52706,0.13902,1.21105,0.13902,0.00000,0.30680,18.98314,6.00000,0.72000,0.10954,0.00000,0.00000,10.00000,1.00000,0.00000,1.45000,0.75000
3cqw_akt1_C12243711_decoy1,75.77322,1198.24482,1.66057,15.11516,65.79630,-441.14447,-8.43107,0.21565,1.37224,0.21565,0.00000,0.19203,10.05174,3.00000,0.18000,0.07746,0.00000,0.00000,2.00000,1.00000,0.00000,0.95000,0.25000
3cqw_akt1_C12247033_decoy1,116.34686,2064.34966,2.20416,46.75551,99.32463,-820.50866,-8.50404,0.27132,0.68395,0.27132,0.10435,0.32313,20.10879,9.00000,1.62000,0.13416,0.00000,0.00000,8.00000,1.00000,0.00000,1.90000,0.80000
3cqw_akt1_C12278795_decoy1,86.67011,1344.80043,1.11207,45.34790,57.79905,-571.63824,-5.53765,0.04773,0.69109,0.04773,0.00000,0.30331,17.71644,8.00000,1.28000,0.12649,0.00000,0.00000,8.00000,1.00000,0.00000,1.75000,0.80000
3cqw_akt1_C12281012_decoy1,62.35181,1429.19369,0.65853,46.33355,29.99566,-515.31441,-1.60318,0.00000,0.00000,0.00000,0.00000,0.17885,15.55515,4.00000,0.32000,0.08944,0.00000,0.00000,6.00000,1.00000,0.00000,1.80000,1.05000
3cqw_akt1_C12281127_decoy1,107.45117,1409.52887,1.45538,30.61141,72.63956,-643.54925,-18.81702,0.10356,2.34940,0.56213,0.29686,0.31455,18.26800,10.00000,2.00000,0.14142,0.00000,0.00000,10.00000,1.00000,0.00000,1.70000,0.70000
3cqw_akt1_C12281379_decoy1,81.13718,1419.92130,0.91393,40.46541,65.62996,-560.31709,-8.64047,0.09168,0.76768,0.38045,0.00000,0.24623,8.87201,6.00000,0.72000,0.10954,0.00000,0.00000,6.00000,1.00000,0.00000,1.35000,0.65000
3cqw_akt1_C12289759_decoy1,66.93577,1478.39267,0.86364,44.69488,21.95328,-506.25326,-4.96439,0.00000,0.42428,0.00000,0.00000,0.30648,22.32151,8.00000,1.28000,0.12649,0.00000,0.00000,10.00000,1.00000,0.00000,1.65000,0.95000
3cqw_akt1_C12292267_decoy1,91.44778,1529.52190,4.33042,53.83025,51.64221,-620.12930,-11.15726,0.00858,1.43498,0.00858,0.09271,0.29211,10.50393,6.00000,0.72000,0.10954,0.00000,0.00000,8.00000,1.00000,0.00000,1.40000,0.85000
3cqw_akt1_C12292291_decoy1,91.30906,1420.63779,0.58347,48.42270,36.47816,-579.80846,-8.43565,0.00000,0.83967,0.00000,0.11975,0.24712,15.45078,4.00000,0.32000,0.08944,0.00000,0.00000,6.00000,1.00000,0.00000,1.35000,0.90000
3cqw_akt1_C12292612_decoy1,90.98911,1515.70794,1.02958,54.09916,50.45227,-599.04152,-10.54867,0.00000,0.97107,0.00000,0.15772,0.28479,11.09234,5.00000,0.50000,0.10000,0.00000,0.00000,6.00000,1.00000,0.00000,1.40000,0.85000
3cqw_akt1_C12292738_decoy1,119.91407,2035.23292,5.94676,69.77726,57.07198,-809.79124,-10.88056,0.02050,1.40652,0.02050,0.00000,0.46243,25.05958,8.00000,1.28000,0.12649,0.00000,0.00000,10.00000,1.00000,0.00000,1.75000,1.10000
3cqw_akt1_C12292834_decoy1,83.20158,1364.07558,1.03293,33.13686,54.64004,-583.35442,-15.32818,0.00000,1.91032,0.18919,0.00000,0.32867,18.21344,8.00000,1.28000,0.12649,0.00000,0.00000,10.00000,1.00000,0.00000,1.45000,0.80000
3cqw_akt1_C12293280_decoy1,78.29772,1536.22499,2.64722,46.72838,57.87651,-562.26430,-20.53442,0.00000,2.70433,0.41801,0.16972,0.34104,14.79973,4.00000,0.32000,0.08944,0.00000,0.00000,4.00000,1.00000,0.00000,1.55000,0.70000
3cqw_akt1_C12293284_decoy1,100.33422,1628.31709,3.03942,38.80424,71.68866,-659.13325,-20.79796,0.00000,2.80654,0.42544,0.29355,0.33165,14.25027,4.00000,0.32000,0.08944,0.00000,0.00000,4.00000,1.00000,0.00000,1.55000,0.70000
3cqw_akt1_C12293288_decoy1,53.01984,1089.04813,1.93239,23.21156,51.15910,-386.71834,-23.45017,0.00000,3.59845,0.87311,0.20488,0.26741,12.68894,4.00000,0.32000,0.08944,0.00000,0.00000,4.00000,1.00000,0.00000,1.55000,0.70000
3cqw_akt1_C12296263_decoy1,119.67752,2074.47203,3.66604,88.23498,75.86445,-840.28098,-25.31996,0.00000,3.53131,0.53535,0.66344,0.53195,12.27721,6.00000,0.72000,0.10954,0.00000,0.00000,6.00000,1.00000,0.00000,1.80000,1.10000
3cqw_akt1_C12296770_decoy1,68.57673,1404.16169,0.76217,30.76010,64.37989,-497.11265,-13.41136,0.00000,1.37110,0.00000,0.00000,0.28336,13.00524,10.00000,2.00000,0.14142,0.00000,0.00000,16.00000,1.00000,0.00000,1.50000,0.60000
3cqw_akt1_C12298024_decoy1,74.45589,1265.04132,0.68951,41.93069,49.20868,-510.64944,-2.53039,0.00000,0.00000,0.00000,0.00000,0.09037,4.92007,7.00000,0.98000,0.11832,0.00000,0.00000,6.00000,1.00000,0.00000,1.45000,0.65000
3cqw_akt1_C12299992_decoy1,87.08425,1399.57018,1.29321,52.68833,64.06722,-587.64401,-8.49910,0.00000,1.13815,0.42377,0.00000,0.16543,10.23801,8.00000,1.28000,0.12649,0.00000,0.00000,8.00000,1.00000,0.00000,1.55000,0.85000
3cqw_akt1_C12301983_decoy1,85.01101,1447.29156,1.21689,42.36741,69.45236,-578.80082,-21.88954,0.01305,2.69302,0.48138,0.07495,0.24076,6.52417,11.00000,2.42000,0.14832,0.00000,0.00000,10.00000,1.00000,0.00000,1.40000,0.65000
3cqw_akt1_C12303459_decoy1,70.18115,1166.00194,0.44960,23.89732,81.94734,-476.91258,-7.79531,0.00001,0.55193,0.00001,0.00932,0.26794,19.11918,7.00000,0.98000,0.11832,0.00000,0.00000,8.00000,1.00000,0.00000,1.60000,0.65000
3cqw_akt1_C12305987_decoy1,92.42362,1430.18969,1.59325,41.28108,55.15362,-604.47621,-18.46060,0.00000,2.65817,0.20530,0.03450,0.28277,21.24338,7.00000,0.98000,0.11832,0.00000,0.00000,8.00000,1.00000,0.00000,1.50000,0.70000
3cqw_akt1_C12305990_decoy1,81.56271,1524.73616,2.48180,42.76499,58.91824,-545.65620,-17.24258,0.00000,2.58761,0.00000,0.02185,0.25756,19.04663,7.00000,0.98000,0.11832,0.00000,0.00000,8.00000,1.00000,0.00000,1.50000,0.70000
3cqw_akt1_C12309415_decoy1,88.51395,1411.89476,1.90064,9.22121,91.26157,-535.36334,-7.08559,0.23906,0.84599,0.23906,0.00000,0.27916,19.37180,5.00000,0.50000,0.10000,0.00000,0.00000,5.00000,1.00000,0.00000,1.20000,0.25000
3cqw_akt1_C12309882_decoy1,59.96046,1230.69888,1.04581,5.47523,76.19909,-450.41917,-18.63165,0.05766,2.03750,0.28086,0.20358,0.29389,16.40198,5.00000,0.50000,0.10000,0.00000,0.00000,8.00000,1.00000,0.00000,1.10000,0.25000
3cqw_akt1_C12309896_decoy1,74.08019,1314.19559,2.35499,8.27472,85.63292,-498.67078,-18.28033,0.08881,2.23716,0.08881,0.08925,0.32701,20.32821,5.00000,0.50000,0.10000,0.00000,0.00000,8.00000,1.00000,0.00000,1.15000,0.25000
3cqw_akt1_C12310004_decoy1,89.22991,1953.28131,1.36231,32.94776,76.67677,-692.96610,-17.50419,0.04002,2.12333,0.38480,0.00538,0.33195,33.16264,7.00000,0.98000,0.11832,0.00000,0.00000,12.00000,1.00000,0.00000,1.70000,0.65000
3cqw_akt1_C12311814_decoy1,62.23760,891.75976,0.98655,26.09303,33.22633,-355.23683,-9.28556,0.00000,1.07781,0.10390,0.29064,0.23275,16.24178,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.80000,0.85000
3cqw_akt1_C12313391_decoy1,69.77369,1407.58088,0.68123,22.68208,64.00615,-498.18826,-6.43141,0.04411,0.66970,0.04411,0.00000,0.20503,20.80763,5.00000,0.50000,0.10000,0.00000,0.00000,6.00000,1.00000,0.00000,1.70000,0.60000
3cqw_akt1_C12317471_decoy1,103.40818,1643.05954,1.80200,42.79128,68.61559,-659.21523,-12.36924,0.09433,1.48835,0.09433,0.00000,0.30060,19.59960,6.00000,0.72000,0.10954,0.00000,0.00000,6.00000,1.00000,0.00000,1.60000,0.70000
3cqw_akt1_C12318122_decoy1,71.91634,1334.47523,3.26326,0.00000,91.92961,-487.42864,-16.33505,0.08536,1.72423,0.47856,0.00000,0.40718,20.94068,2.00000,0.08000,0.06325,0.00000,0.00000,2.00000,1.00000,0.00000,1.10000,0.00000
3cqw_akt1_C12321162_decoy1,47.53970,721.34004,0.27781,6.48910,39.72000,-298.34723,-3.50932,0.00000,0.04860,0.00000,0.00000,0.10226,7.82380,1.00000,0.02000,0.04472,0.00000,0.00000,1.00000,1.00000,0.00000,0.95000,0.35000
3cqw_akt1_C12324440_decoy1,43.21027,756.32379,0.98035,16.51683,38.63768,-269.45308,-16.76233,0.01758,2.16839,0.17043,0.01758,0.31714,17.04634,3.00000,0.18000,0.07746,0.00000,0.00000,2.00000,1.00000,0.00000,1.10000,0.40000
3cqw_akt1_C12325753_decoy1,100.06843,1700.81146,2.36346,44.09935,83.66233,-671.97406,-2.63587,0.00000,0.00000,0.00000,0.00000,0.20119,15.57651,6.00000,0.72000,0.10954,0.00000,0.00000,8.00000,1.00000,0.00000,1.60000,0.70000
3cqw_akt1_C12325767_decoy1,71.39983,1325.65842,1.43770,46.97711,36.89886,-479.79808,-4.75751,0.00000,0.76020,0.00000,0.00000,0.13291,11.22804,6.00000,0.72000,0.10954,0.00000,0.00000,8.00000,1.00000,0.00000,1.60000,0.70000
3cqw_akt1_C12326872_decoy1,80.43430,1284.73714,2.19162,34.36627,64.53195,-500.05396,-17.88879,0.00000,2.60702,0.00000,0.00000,0.16425,19.67835,7.00000,0.98000,0.11832,0.00000,0.00000,12.00000,1.00000,0.00000,1.45000,0.50000
3cqw_akt1_C12328715_decoy1,96.64369,1613.22660,2.45407,42.11318,67.38108,-633.17836,-4.40058,0.23855,0.29957,0.23848,0.00007,0.27002,18.22758,7.00000,0.98000,0.11832,0.00000,0.00000,6.00000,1.00000,0.00000,1.45000,0.75000
3cqw_akt1_C12329188_decoy1,83.94749,1627.11526,1.30859,38.66549,64.49352,-627.31601,-11.96838,0.00000,1.27211,0.22466,0.00000,0.32130,14.95704,4.00000,0.32000,0.08944,0.00000,0.00000,4.00000,1.00000,0.00000,1.55000,0.70000
3cqw_akt1_C12329191_decoy1,61.12713,1486.23853,0.78203,31.95842,56.45002,-494.36519,-12.50106,0.00000,1.45116,0.13513,0.00000,0.28496,14.19529,4.00000,0.32000,0.08944,0.00000,0.00000,4.00000,1.00000,0.00000,1.55000,0.70000
3cqw_akt1_C12329195_decoy1,82.84156,1713.49377,1.57345,34.07195,68.55801,-643.95523,-7.82942,0.00000,0.77930,0.00000,0.00000,0.28321,14.43783,4.00000,0.32000,0.08944,0.00000,0.00000,4.00000,1.00000,0.00000,1.55000,0.70000
3cqw_akt1_C12329222_decoy1,86.65847,1690.22468,1.68735,41.80539,54.04690,-664.62901,-7.81025,0.00000,0.89958,0.39653,0.00000,0.30487,11.96212,3.00000,0.18000,0.07746,0.00000,0.00000,3.00000,1.00000,0.00000,1.55000,0.80000
3cqw_akt1_C12329285_decoy1,43.63795,891.49782,0.90061,28.04814,18.99236,-319.65880,-6.31619,0.00000,0.70881,0.24618,0.00000,0.18890,12.10834,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.30000,0.65000
3cqw_akt1_C12329501_decoy1,94.68861,1636.43600,4.43448,74.89865,44.51093,-630.96402,-10.85402,0.00000,1.44289,0.00000,0.31917,0.28521,13.95747,3.00000,0.18000,0.07746,0.00000,0.00000,3.00000,1.00000,0.00000,1.55000,1.00000
3cqw_akt1_C12329788_decoy1,60.29905,1314.23360,1.68801,38.22963,44.15064,-520.12064,-8.01034,0.00000,0.82892,0.00846,0.23842,0.23343,14.87336,3.00000,0.18000,0.07746,0.00000,0.00000,3.00000,1.00000,0.00000,1.35000,0.70000
3cqw_akt1_C12329799_decoy1,69.78301,1167.99379,1.52873,36.94010,47.07616,-502.01682,-11.13044,0.00000,1.45911,0.00000,0.18596,0.23330,16.22877,3.00000,0.18000,0.07746,0.00000,0.00000,3.00000,1.00000,0.00000,1.35000,0.70000
3cqw_akt1_C12329817_decoy1,35.35363,833.43478,1.45483,28.01962,20.46520,-270.23256,-12.65745,0.00000,1.86127,0.73235,0.01578,0.21718,10.86468,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.35000,0.75000
3cqw_akt1_C12329819_decoy1,51.04388,922.21930,1.85587,22.30605,34.98421,-365.27742,-16.25293,0.00000,2.45146,0.66912,0.66740,0.25407,11.65766,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.35000,0.65000
3cqw_akt1_C12329831_decoy1,46.62941,985.68102,0.61169,16.09436,27.29891,-353.60312,-4.02179,0.00000,0.14707,0.01060,0.00000,0.19008,11.91795,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.35000,0.65000
3cqw_akt1_C12330098_decoy1,68.94373,1387.73605,2.58883,36.16075,61.00984,-509.27832,-25.50865,0.00000,3.64025,0.88247,0.13100,0.35234,12.80174,4.00000,0.32000,0.08944,0.00000,0.00000,4.00000,1.00000,0.00000,1.40000,0.60000
3cqw_akt1_C12330102_decoy1,68.90262,1404.92197,1.54827,24.91290,67.07163,-524.31666,-17.74174,0.00000,2.26472,0.72962,0.00000,0.30008,11.45393,4.00000,0.32000,0.08944,0.00000,0.00000,4.00000,1.00000,0.00000,1.40000,0.60000
3cqw_akt1_C12330106_decoy1,76.19649,1396.23933,2.07167,37.35638,62.73562,-534.37286,-26.35069,0.00000,4.16958,1.10451,0.24347,0.33325,13.16360,4.00000,0.32000,0.08944,0.00000,0.00000,4.00000,1.00000,0.00000,1.40000,0.60000
3cqw_akt1_C12330223_decoy1,44.53722,842.03495,1.18599,43.57763,19.49370,-312.41395,-7.07118,0.00000,0.96555,0.24098,0.00000,0.22831,10.39514,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.45000,0.90000
3cqw_akt1_C12330245_decoy1,97.36098,1723.92035,2.91473,51.17189,62.72948,-661.68561,-5.57320,0.00000,0.33380,0.00000,0.00000,0.29665,10.03893,4.00000,0.32000,0.08944,0.00000,0.00000,6.00000,1.00000,0.00000,1.55000,0.85000
3cqw_akt1_C12330281_decoy1,38.17067,1024.31131,0.88709,13.81427,25.68083,-348.85105,-9.84268,0.00000,1.31998,0.17023,0.26153,0.18638,7.45064,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.50000,0.95000
3cqw_akt1_C12331599_decoy1,89.51952,1481.33727,1.42862,30.24765,71.88666,-634.54491,-6.16444,0.03243,0.38259,0.03243,0.00000,0.17911,10.53234,5.00000,0.50000,0.10000,0.00000,0.00000,6.00000,1.00000,0.00000,1.55000,0.75000
3cqw_akt1_C12332052_decoy1,73.79578,1229.39190,0.67725,29.30640,51.52817,-502.46431,-5.17067,0.00000,0.52495,0.00000,0.00000,0.28491,18.98331,5.00000,0.50000,0.10000,0.00000,0.00000,8.00000,1.00000,0.00000,1.75000,0.80000
3cqw_akt1_C12338886_decoy1,45.16717,900.20726,1.27367,16.83301,50.75894,-332.54512,-22.15657,0.00000,2.96144,0.21249,0.00000,0.31890,20.39689,3.00000,0.18000,0.07746,0.00000,0.00000,2.00000,1.00000,0.00000,1.25000,0.55000
3cqw_akt1_C12338887_decoy1,77.73618,1351.60907,2.44052,33.81201,60.67712,-487.80666,-20.81164,0.34376,2.88745,0.58607,0.28923,0.33552,18.24152,4.00000,0.32000,0.08944,0.00000,0.00000,4.00000,1.00000,0.00000,1.25000,0.60000
3cqw_akt1_C12338888_decoy1,41.20734,916.19225,1.14514,19.62072,42.94413,-322.91991,-22.54996,0.00414,3.18441,0.31098,0.00000,0.35078,19.30008,4.00000,0.32000,0.08944,0.00000,0.00000,4.00000,1.00000,0.00000,1.25000,0.60000
3cqw_akt1_C12341781_decoy1,52.55444,1015.08399,0.67226,12.25811,40.76387,-376.18809,-0.58393,0.00000,0.00000,0.00000,0.00000,0.16851,12.54029,3.00000,0.18000,0.07746,0.00000,0.00000,3.00000,1.00000,0.00000,0.85000,0.25000
3cqw_akt1_C12345818_decoy1,71.20852,1550.13610,0.52090,48.94907,32.03981,-564.52231,-6.88698,0.00000,0.64466,0.20364,0.00000,0.27529,11.43486,6.00000,0.72000,0.10954,0.00000,0.00000,8.00000,1.00000,0.00000,1.40000,0.85000
3cqw_akt1_C12350127_decoy1,79.20080,1677.22175,0.79484,36.72448,51.04204,-585.39652,-1.16099,0.00000,0.00000,0.00000,0.00000,0.34939,23.90163,5.00000,0.50000,0.10000,0.00000,0.00000,6.00000,1.00000,0.00000,1.75000,0.65000
3cqw_akt1_C12355166_decoy1,89.90029,1401.61265,1.98707,17.96729,101.66210,-593.17200,-28.73628,0.03522,3.32850,0.02089,0.04051,0.44313,26.33999,6.00000,0.72000,0.10954,0.00000,0.00000,6.00000,1.00000,0.00000,1.55000,0.60000
3cqw_akt1_C12361981_decoy1,55.60356,1170.67020,1.55061,20.19298,57.33895,-420.00839,-21.52950,0.05950,3.09444,0.44594,0.00000,0.28763,24.48395,5.00000,0.50000,0.10000,0.00000,0.00000,5.00000,1.00000,0.00000,1.75000,0.80000
3cqw_akt1_C12363551_decoy1,71.19331,1364.59756,0.94428,40.70459,47.94696,-490.36053,-16.05141,0.00000,2.27754,0.56866,0.00000,0.36328,16.69620,6.00000,0.72000,0.10954,0.00000,0.00000,8.00000,1.00000,0.00000,1.45000,0.70000
3cqw_akt1_C12370937_decoy1,104.55385,1748.53992,2.51863,35.13785,120.18262,-703.68428,-24.63214,0.01947,2.72949,0.25213,0.04788,0.11550,41.22723,10.00000,2.00000,0.14142,0.00000,0.00000,8.00000,1.00000,0.00000,1.85000,0.60000
3cqw_akt1_C12372413_decoy1,90.66170,1238.56362,3.11243,20.47733,97.99797,-541.87517,-33.59020,0.00496,4.50860,0.00000,0.00496,0.24459,13.79721,4.00000,0.32000,0.08944,0.00000,0.00000,4.00000,1.00000,0.00000,1.40000,0.45000
3cqw_akt1_C12373275_decoy1,81.84158,1430.10247,1.10750,51.28250,40.68884,-548.72174,-9.64557,0.00000,1.43971,0.53422,0.00000,0.25832,16.08047,6.00000,0.72000,0.10954,0.00000,0.00000,8.00000,1.00000,0.00000,1.30000,0.70000
3cqw_akt1_C12373420_decoy1,88.76472,1604.44976,2.18787,50.95352,65.57501,-606.72329,-22.76786,0.00000,3.54630,0.37192,0.24459,0.31179,20.74652,10.00000,2.00000,0.14142,0.00000,0.00000,10.00000,1.00000,0.00000,1.45000,0.65000
3cqw_akt1_C12373421_decoy1,83.59956,1463.34127,1.69530,35.46003,63.66665,-528.87482,-15.48379,0.00000,1.99611,0.00000,0.00000,0.26567,20.41334,10.00000,2.00000,0.14142,0.00000,0.00000,10.00000,1.00000,0.00000,1.45000,0.65000
3cqw_akt1_C12374899_decoy1,99.10491,1606.16317,4.72973,46.08790,92.90225,-617.02500,-20.30116,0.17013,2.92760,0.17013,0.00000,0.26344,20.43815,4.00000,0.32000,0.08944,0.00000,0.00000,4.00000,1.00000,0.00000,1.80000,0.80000
3cqw_akt1_C12374900_decoy1,71.49574,1384.19069,1.58623,33.43796,26.24619,-521.06174,-4.01130,0.00000,0.50184,0.00000,0.00000,0.21000,15.74266,4.00000,0.32000,0.08944,0.00000,0.00000,4.00000,1.00000,0.00000,1.80000,0.80000
3cqw_akt1_C12374902_decoy1,49.02958,1137.14698,0.71598,24.85729,30.62803,-376.53613,-3.79673,0.22807,0.44489,0.22807,0.00000,0.17297,15.42134,4.00000,0.32000,0.08944,0.00000,0.00000,4.00000,1.00000,0.00000,1.80000,0.80000
3cqw_akt1_C12378178_decoy1,59.12808,1144.42318,1.40153,45.07531,43.22981,-435.01976,-19.00076,0.25520,2.91274,0.25520,0.00000,0.23493,21.44826,3.00000,0.18000,0.07746,0.00000,0.00000,4.00000,1.00000,0.00000,1.70000,0.90000
3cqw_akt1_C12378211_decoy1,92.42530,1486.08705,1.83728,38.24159,76.03714,-626.25788,-23.52315,0.00000,3.04143,0.00000,0.00000,0.32760,23.79534,8.00000,1.28000,0.12649,0.00000,0.00000,6.00000,1.00000,0.00000,1.75000,0.75000
3cqw_akt1_C12378344_decoy1,70.94462,1066.69196,0.67172,47.41568,23.06878,-477.03046,-4.68551,0.00000,0.79080,0.30643,0.00000,0.22046,12.70912,4.00000,0.32000,0.08944,0.00000,0.00000,4.00000,1.00000,0.00000,1.35000,0.75000
3cqw_akt1_C12378565_decoy1,71.00617,1235.83537,1.63299,33.53715,54.93158,-459.02107,-12.86249,0.00000,1.59654,0.00000,0.47783,0.29216,15.29875,3.00000,0.18000,0.07746,0.00000,0.00000,4.00000,1.00000,0.00000,1.25000,0.40000
3cqw_akt1_C12379407_decoy1,52.16568,1231.65134,1.28304,27.21385,41.40923,-409.21550,-3.49817,0.18010,0.48940,0.18010,0.00000,0.02035,13.01548,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.15000,0.35000
3cqw_akt1_C12383754_decoy1,114.87682,1763.15247,2.59830,36.15595,83.21255,-748.64088,-17.18474,0.01282,2.38757,0.12367,0.62757,0.49385,34.86023,6.00000,0.72000,0.10954,0.00000,0.00000,6.00000,1.00000,0.00000,1.65000,0.80000
3cqw_akt1_C12383811_decoy1,39.48015,950.38296,0.20664,28.60494,23.59290,-299.02335,-1.17604,0.01267,0.00000,0.01267,0.00000,0.39866,18.89338,3.00000,0.18000,0.07746,0.00000,0.00000,4.00000,1.00000,0.00000,1.60000,1.10000
3cqw_akt1_C12387155_decoy1,79.13703,1319.44525,1.04202,38.69585,42.27507,-555.04155,-13.20080,0.01713,1.80322,0.14026,0.21301,0.21824,12.31589,10.00000,2.00000,0.14142,0.00000,0.00000,10.00000,1.00000,0.00000,1.50000,0.90000
3cqw_akt1_C12387364_decoy1,63.52420,1097.09885,1.90856,44.24582,31.13012,-451.80213,-7.07390,0.00213,0.86750,0.00213,0.00000,0.28003,8.99612,2.00000,0.08000,0.06325,0.00000,0.00000,2.00000,1.00000,0.00000,1.25000,0.55000
3cqw_akt1_C12402313_decoy1,40.27314,858.28233,0.81785,4.58601,39.11244,-302.21929,-12.41480,0.00000,1.14146,0.04842,0.17504,0.30578,13.21834,4.00000,0.32000,0.08944,0.00000,0.00000,4.00000,1.00000,0.00000,1.70000,0.70000
3cqw_akt1_C12402327_decoy1,40.90544,863.47905,0.79973,18.72720,33.73833,-301.41203,-9.57819,0.11853,1.33618,0.17455,0.00000,0.29621,15.60060,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.55000,0.75000
3cqw_akt1_C12412499_decoy1,81.33856,1464.91272,2.49302,53.55032,60.02464,-598.49304,-15.51978,0.09619,2.15776,0.08936,0.00683,0.31206,21.74364,8.00000,1.28000,0.12649,0.00000,0.00000,8.00000,1.00000,0.00000,1.70000,1.05000
3cqw_akt1_C12412532_decoy1,67.02883,1191.84202,0.63988,46.52919,52.15519,-452.67220,-6.61780,0.02647,0.69832,0.02647,0.00000,0.29180,22.12720,8.00000,1.28000,0.12649,0.00000,0.00000,8.00000,1.00000,0.00000,1.70000,0.75000
3cqw_akt1_C12412579_decoy1,84.58012,1617.71903,3.62288,31.02135,78.39854,-577.96684,-15.36430,0.70704,1.96782,0.70704,0.00000,0.18562,20.57657,7.00000,0.98000,0.11832,0.00000,0.00000,6.00000,1.00000,0.00000,1.65000,0.60000
3cqw_akt1_C12412632_decoy1,112.75298,1768.72597,4.75626,42.93201,98.22204,-697.59831,-24.03206,0.76650,3.15104,1.04452,0.00000,0.50188,23.47862,10.00000,2.00000,0.14142,0.00000,0.00000,10.00000,1.00000,0.00000,1.55000,0.70000
3cqw_akt1_C12412634_decoy1,104.28259,1616.63263,3.53791,51.81733,91.59180,-641.39553,-29.61679,0.56100,3.88732,0.74371,0.17373,0.48357,24.50448,10.00000,2.00000,0.14142,0.00000,0.00000,10.00000,1.00000,0.00000,1.55000,0.70000
3cqw_akt1_C12417621_decoy1,38.40619,867.62877,1.10047,16.68360,36.21814,-307.28063,-15.55613,0.01321,2.24879,0.21637,0.33267,0.30195,13.49810,2.00000,0.08000,0.06325,0.00000,0.00000,2.00000,1.00000,0.00000,1.70000,1.10000
3cqw_akt1_C12421958_decoy1,67.43543,1205.29798,1.19222,54.54820,27.31811,-493.84144,-8.01667,0.00000,0.96673,0.08366,0.00000,0.22771,10.12473,5.00000,0.50000,0.10000,0.00000,0.00000,8.00000,1.00000,0.00000,1.20000,0.70000
