Name,gauss(o=0_w=0.5_c=8),gauss(o=3_w=2_c=8),repulsion(o=0_c=8),hydrophobic(g=0.5_b=1.5_c=8),non_hydrophobic(g=0.5_b=1.5_c=8),vdw(i=6_j=12_s=1_^=100_c=8),non_dir_h_bond_lj(o=-0.7_^=100_c=8),non_dir_anti_h_bond_quadratic(o=0_c=8),non_dir_h_bond(g=-0.7_b=0_c=8),acceptor_acceptor_quadratic(o=0_c=8),donor_donor_quadratic(o=0_c=8),electrostatic(i=2_^=100_c=8),ad4_solvation(d-sigma=3.6_s/q=0.01097_c=8),num_tors_add,num_tors_sqr,num_tors_sqrt,num_tors_div,num_tors_div_simple,ligand_length,num_ligands,num_heavy_atoms_div,num_heavy_atoms,num_hydrophobic_atoms
3odu_cxcr4_C29033420_decoy1,135.71710,1750.43194,3.22779,59.75097,84.46914,-763.60410,-16.87090,0.39347,1.91369,0.51411,0.18693,0.33762,22.31459,5.00000,0.50000,0.10000,0.00000,0.00000,5.00000,1.00000,0.00000,1.55000,0.60000
3odu_cxcr4_C29158880_decoy1,67.86972,1338.12068,2.07429,40.21470,50.18635,-501.80586,-25.62482,0.00000,4.09873,0.00000,0.75273,0.26334,18.41667,7.00000,0.98000,0.11832,0.00000,0.00000,8.00000,1.00000,0.00000,1.40000,0.60000
3odu_cxcr4_C29202925_decoy1,96.00290,1470.22281,0.87555,37.86880,64.08022,-585.63976,-5.65996,0.00000,0.52151,0.13327,0.00000,0.21994,21.92990,8.00000,1.28000,0.12649,0.00000,0.00000,8.00000,1.00000,0.00000,1.30000,0.50000
3odu_cxcr4_C29236164_decoy1,137.68971,1821.97297,0.99505,70.80690,63.93301,-774.95178,-2.94781,0.00000,0.00000,0.00000,0.00000,0.49867,20.99479,13.00000,3.38000,0.16125,0.00000,0.00000,14.00000,1.00000,0.00000,1.80000,1.00000
3odu_cxcr4_C29487655_decoy1,78.33364,1457.33283,1.17006,51.49487,25.16741,-545.96449,-0.53039,0.00000,0.00000,0.00000,0.00000,0.20263,20.69474,6.00000,0.72000,0.10954,0.00000,0.00000,10.00000,1.00000,0.00000,1.55000,0.90000
3odu_cxcr4_C29632305_decoy1,76.02148,1294.21107,1.00802,53.18005,52.53550,-515.21065,-6.87562,0.00000,0.84425,0.26278,0.00000,0.24649,16.85514,7.00000,0.98000,0.11832,0.00000,0.00000,10.00000,1.00000,0.00000,1.45000,0.60000
3odu_cxcr4_C29769290_decoy1,85.93992,1365.76476,1.29825,50.28706,43.20908,-531.18700,-9.16119,0.00000,0.97037,0.05862,0.00000,0.25912,23.15771,6.00000,0.72000,0.10954,0.00000,0.00000,8.00000,1.00000,0.00000,1.25000,0.60000
3odu_cxcr4_C30012536_decoy1,85.66418,1272.21261,1.08370,39.56790,55.18079,-510.49495,-13.62148,0.00000,1.67783,0.00000,0.00000,0.35019,18.88064,6.00000,0.72000,0.10954,0.00000,0.00000,8.00000,1.00000,0.00000,1.30000,0.60000
3odu_cxcr4_C30201572_decoy1,102.48804,1254.99565,1.53026,40.97518,66.29358,-527.96240,-10.11513,0.00000,1.27218,0.00000,0.00000,0.22929,20.10538,6.00000,0.72000,0.10954,0.00000,0.00000,8.00000,1.00000,0.00000,1.35000,0.45000
3odu_cxcr4_C30498573_decoy1,76.64135,1442.28527,1.81593,42.92424,56.39885,-557.32616,-16.01014,0.04973,2.28687,0.47765,0.00499,0.25804,24.13221,7.00000,0.98000,0.11832,0.00000,0.00000,8.00000,1.00000,0.00000,1.30000,0.70000
3odu_cxcr4_C30498575_decoy1,100.65918,1469.94045,1.95662,53.13022,49.45010,-603.70370,-13.41154,0.00000,1.75971,0.06815,0.00000,0.25353,24.46869,7.00000,0.98000,0.11832,0.00000,0.00000,8.00000,1.00000,0.00000,1.30000,0.70000
3odu_cxcr4_C30498775_decoy1,77.17791,1434.35180,0.90243,47.07090,43.72336,-562.40446,-4.89440,0.06808,0.40766,0.06135,0.00673,0.24625,19.88182,7.00000,0.98000,0.11832,0.00000,0.00000,8.00000,1.00000,0.00000,1.30000,0.70000
3odu_cxcr4_C30498799_decoy1,76.76845,1478.33440,1.77416,36.40579,57.38763,-579.23105,-24.31884,0.02294,3.19627,0.19816,0.04272,0.32016,25.56616,8.00000,1.28000,0.12649,0.00000,0.00000,8.00000,1.00000,0.00000,1.40000,0.70000
3odu_cxcr4_C30498891_decoy1,81.30130,1467.12495,1.55839,57.01061,36.81326,-577.46298,-8.10068,0.02748,0.98689,0.02748,0.00000,0.27717,19.98183,7.00000,0.98000,0.11832,0.00000,0.00000,8.00000,1.00000,0.00000,1.30000,0.75000
3odu_cxcr4_C30499494_decoy1,72.11222,1260.26056,1.52037,45.98810,37.15465,-468.34454,-12.79356,0.00000,1.61385,0.00000,0.00000,0.21527,18.23191,7.00000,0.98000,0.11832,0.00000,0.00000,8.00000,1.00000,0.00000,1.35000,0.75000
3odu_cxcr4_C30499498_decoy1,100.46734,1366.83443,2.36899,54.42215,52.66155,-588.55696,-14.12499,0.00000,2.08381,0.00000,0.00000,0.25146,18.60018,7.00000,0.98000,0.11832,0.00000,0.00000,8.00000,1.00000,0.00000,1.35000,0.75000
3odu_cxcr4_C30500017_decoy1,102.80179,1514.00426,1.96439,62.29213,40.41189,-634.90756,-9.66769,0.00000,0.88933,0.04903,0.00000,0.26960,20.55220,7.00000,0.98000,0.11832,0.00000,0.00000,8.00000,1.00000,0.00000,1.35000,0.80000
3odu_cxcr4_C30500355_decoy1,91.33414,1504.50739,2.11018,60.94993,50.65794,-612.97299,-14.46313,0.04575,1.91151,0.48597,0.01473,0.27315,20.27196,7.00000,0.98000,0.11832,0.00000,0.00000,8.00000,1.00000,0.00000,1.35000,0.75000
3odu_cxcr4_C30769518_decoy1,51.79035,777.66613,1.51637,11.15288,52.83217,-320.31560,-17.63338,0.01444,2.58229,0.27261,0.00000,0.08587,10.86414,2.00000,0.08000,0.06325,0.00000,0.00000,2.00000,1.00000,0.00000,0.65000,0.10000
3odu_cxcr4_C31035800_decoy1,85.45447,1620.86740,1.35211,57.33148,52.12706,-624.82565,-12.65703,0.00000,1.45338,0.29405,0.00000,0.33313,26.37441,9.00000,1.62000,0.13416,0.00000,0.00000,10.00000,1.00000,0.00000,1.65000,0.75000
3odu_cxcr4_C31357046_decoy1,88.24561,1453.80507,2.74590,32.41966,87.96786,-540.80067,-34.81627,0.00168,4.74627,0.64015,0.84305,0.39373,15.99253,7.00000,0.98000,0.11832,0.00000,0.00000,8.00000,1.00000,0.00000,1.35000,0.30000
3odu_cxcr4_C31515214_decoy1,66.54624,1316.21449,0.42659,36.07175,38.82375,-469.21872,-5.29820,0.00000,0.25888,0.00000,0.00000,0.28993,17.48010,6.00000,0.72000,0.10954,0.00000,0.00000,6.00000,1.00000,0.00000,1.20000,0.55000
3odu_cxcr4_C31811350_decoy1,62.33665,1027.24849,0.97245,17.81770,62.16811,-409.20774,-19.60162,0.05331,2.20138,0.05331,0.00944,0.45737,26.98037,4.00000,0.32000,0.08944,0.00000,0.00000,4.00000,1.00000,0.00000,1.00000,0.15000
3odu_cxcr4_C31825505_decoy1,113.40370,1406.15190,3.57942,59.68494,60.62901,-594.82270,-16.53528,0.00000,1.96004,0.00000,0.00000,0.26083,8.65922,9.00000,1.62000,0.13416,0.00000,0.00000,10.00000,1.00000,0.00000,1.30000,0.70000
3odu_cxcr4_C31912931_decoy1,92.15931,1084.24742,2.38122,69.06433,28.55919,-498.53565,-6.95884,0.00000,0.93698,0.00000,0.00000,0.22792,9.97961,5.00000,0.50000,0.10000,0.00000,0.00000,8.00000,1.00000,0.00000,1.00000,0.60000
3odu_cxcr4_C31912933_decoy1,85.59307,1089.71177,2.30275,66.32010,31.30271,-492.97950,-10.16306,0.00000,1.53560,0.00000,0.00000,0.23504,10.09149,5.00000,0.50000,0.10000,0.00000,0.00000,8.00000,1.00000,0.00000,1.00000,0.60000
3odu_cxcr4_C31918633_decoy1,80.90694,1147.45496,1.07381,63.26698,27.28461,-491.70498,-6.35837,0.00419,0.95096,0.00000,0.00419,0.22732,7.96105,5.00000,0.50000,0.10000,0.00000,0.00000,6.00000,1.00000,0.00000,1.15000,0.75000
3odu_cxcr4_C31958745_decoy1,43.69984,855.34278,0.89277,24.40171,21.96575,-292.64860,-13.42529,0.00000,2.02803,0.00000,0.00000,0.18048,12.76056,5.00000,0.50000,0.10000,0.00000,0.00000,6.00000,1.00000,0.00000,1.20000,0.60000
3odu_cxcr4_C31958822_decoy1,78.76188,1185.11363,1.07448,39.26384,46.44977,-483.19271,-8.90025,0.00000,0.77477,0.00000,0.00000,0.23785,17.49996,6.00000,0.72000,0.10954,0.00000,0.00000,6.00000,1.00000,0.00000,1.25000,0.50000
3odu_cxcr4_C31959380_decoy1,47.15695,850.19369,0.71198,18.60402,41.70264,-349.23698,-5.78123,0.00000,0.80562,0.00000,0.31802,0.12168,12.95614,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.85000,0.30000
3odu_cxcr4_C31960004_decoy1,80.08895,1135.91607,2.23393,38.39584,54.13348,-468.15981,-21.19955,0.00000,2.97274,0.00000,0.50460,0.18635,18.00984,6.00000,0.72000,0.10954,0.00000,0.00000,6.00000,1.00000,0.00000,1.10000,0.45000
3odu_cxcr4_C31960043_decoy1,78.49379,1111.37019,1.52351,27.22507,62.74985,-457.64606,-19.31215,0.00000,2.00801,0.00000,0.19224,0.20859,17.13072,5.00000,0.50000,0.10000,0.00000,0.00000,4.00000,1.00000,0.00000,1.10000,0.50000
3odu_cxcr4_C31963667_decoy1,60.22507,1044.83693,1.05603,39.39789,43.15552,-414.76450,-11.18240,0.00000,1.58315,0.00000,0.00000,0.22400,12.19696,8.00000,1.28000,0.12649,0.00000,0.00000,8.00000,1.00000,0.00000,1.15000,0.50000
3odu_cxcr4_C32055974_decoy1,73.30084,1107.69962,1.08214,49.58856,28.78431,-433.45530,-4.53642,0.00000,0.65191,0.00000,0.00000,0.14667,6.84866,8.00000,1.28000,0.12649,0.00000,0.00000,6.00000,1.00000,0.00000,1.05000,0.55000
3odu_cxcr4_C32056510_decoy1,47.88260,1028.60578,0.77278,36.36298,21.71834,-354.90707,-5.26309,0.06331,0.67267,0.06296,0.00036,0.10934,5.81584,4.00000,0.32000,0.08944,0.00000,0.00000,4.00000,1.00000,0.00000,1.05000,0.50000
3odu_cxcr4_C32066835_decoy1,75.79801,1153.93743,1.20455,21.87687,61.79280,-433.24073,-17.02591,0.00000,2.30005,0.00000,0.20607,0.12303,10.96997,8.00000,1.28000,0.12649,0.00000,0.00000,8.00000,1.00000,0.00000,1.00000,0.35000
3odu_cxcr4_C32066876_decoy1,73.92637,959.65540,0.63947,37.20845,49.11492,-393.03868,-5.99146,0.00000,0.27159,0.00000,0.00000,0.07490,7.88648,6.00000,0.72000,0.10954,0.00000,0.00000,4.00000,1.00000,0.00000,0.85000,0.35000
3odu_cxcr4_C32068909_decoy1,70.61966,1088.98904,0.94733,38.59724,51.80525,-443.94748,-12.02112,0.00000,1.35208,0.00000,0.33538,0.02205,11.91075,7.00000,0.98000,0.11832,0.00000,0.00000,8.00000,1.00000,0.00000,1.10000,0.30000
3odu_cxcr4_C32069796_decoy1,83.22379,1149.80888,3.01757,20.28835,95.91546,-471.39805,-31.96214,0.00000,4.83708,0.96566,0.69145,0.15328,11.86652,10.00000,2.00000,0.14142,0.00000,0.00000,8.00000,1.00000,0.00000,1.10000,0.20000
3odu_cxcr4_C32070916_decoy1,75.01460,1123.55800,1.47905,22.97489,70.04660,-442.68048,-19.41679,0.00000,2.42239,0.05201,0.01884,0.00331,14.93442,5.00000,0.50000,0.10000,0.00000,0.00000,4.00000,1.00000,0.00000,1.05000,0.25000
3odu_cxcr4_C32071075_decoy1,82.14819,1295.60049,0.53522,28.26302,43.07565,-522.72858,-6.96940,0.00000,0.43026,0.00000,0.00000,0.22576,16.00321,8.00000,1.28000,0.12649,0.00000,0.00000,8.00000,1.00000,0.00000,1.15000,0.60000
3odu_cxcr4_C32071099_decoy1,85.80473,1173.05730,1.17617,57.82968,46.94283,-501.68469,-16.33080,0.00000,2.09987,0.26254,0.44351,0.23236,15.08424,8.00000,1.28000,0.12649,0.00000,0.00000,8.00000,1.00000,0.00000,1.15000,0.60000
3odu_cxcr4_C32071336_decoy1,63.88787,1127.56291,1.51295,24.45625,58.94963,-419.35343,-18.07310,0.00000,2.42048,0.00000,0.00000,0.12348,11.89380,9.00000,1.62000,0.13416,0.00000,0.00000,8.00000,1.00000,0.00000,1.05000,0.40000
3odu_cxcr4_C32071344_decoy1,67.41169,1181.14164,1.25802,27.47317,59.77445,-455.00764,-13.00388,0.00000,1.65424,0.00000,0.00000,0.12465,10.95102,7.00000,0.98000,0.11832,0.00000,0.00000,4.00000,1.00000,0.00000,1.05000,0.40000
3odu_cxcr4_C32071400_decoy1,84.20911,1160.30821,1.05796,42.04008,49.88724,-466.88862,-14.33109,0.00000,1.57588,0.00000,0.00000,0.14344,12.63341,9.00000,1.62000,0.13416,0.00000,0.00000,8.00000,1.00000,0.00000,1.05000,0.45000
3odu_cxcr4_C32071428_decoy1,63.04517,994.99050,1.57466,29.86070,40.08899,-384.09787,-13.78554,0.00000,2.02590,0.00000,0.00000,0.09736,9.35901,4.00000,0.32000,0.08944,0.00000,0.00000,4.00000,1.00000,0.00000,0.90000,0.30000
3odu_cxcr4_C32071445_decoy1,69.44459,1010.09953,0.71520,40.51844,43.85725,-399.70401,-8.65342,0.00000,0.99865,0.00000,0.00000,0.09595,8.52698,7.00000,0.98000,0.11832,0.00000,0.00000,8.00000,1.00000,0.00000,0.90000,0.40000
3odu_cxcr4_C32071467_decoy1,61.50465,952.35275,0.75233,41.60859,18.37165,-352.36489,-7.67018,0.00000,0.97184,0.00000,0.00000,0.10566,8.51439,7.00000,0.98000,0.11832,0.00000,0.00000,4.00000,1.00000,0.00000,0.90000,0.45000
3odu_cxcr4_C32071489_decoy1,58.92353,974.36814,0.79968,38.65691,19.27824,-354.12240,-8.63679,0.00000,1.29092,0.00000,0.00000,0.07768,7.61212,5.00000,0.50000,0.10000,0.00000,0.00000,4.00000,1.00000,0.00000,0.90000,0.45000
3odu_cxcr4_C32072977_decoy1,74.47004,1210.89462,1.51283,42.39222,54.04194,-480.08541,-16.03383,0.00000,2.44052,0.00000,0.39206,0.04013,9.75460,9.00000,1.62000,0.13416,0.00000,0.00000,12.00000,1.00000,0.00000,1.15000,0.50000
3odu_cxcr4_C32074078_decoy1,85.07546,1187.93307,5.04142,51.43159,42.92657,-492.84670,-14.47108,0.00000,1.89201,0.00000,0.00000,0.14581,5.39172,4.00000,0.32000,0.08944,0.00000,0.00000,4.00000,1.00000,0.00000,1.10000,0.65000
3odu_cxcr4_C32075179_decoy1,69.85030,1183.02517,0.63235,45.72244,32.12261,-451.47971,-6.27220,0.00049,0.84195,0.00049,0.00000,0.14352,8.87784,7.00000,0.98000,0.11832,0.00000,0.00000,4.00000,1.00000,0.00000,1.10000,0.50000
3odu_cxcr4_C32075458_decoy1,43.95942,1026.29404,0.76242,29.55548,21.38571,-357.62260,-5.71475,0.00000,0.67877,0.00000,0.00000,0.08573,4.93213,2.00000,0.08000,0.06325,0.00000,0.00000,2.00000,1.00000,0.00000,1.10000,0.55000
3odu_cxcr4_C32076687_decoy1,46.51553,1220.43474,1.18517,35.12547,23.37660,-430.48757,-13.29419,0.00000,1.95833,0.18787,0.00000,0.30706,12.46423,4.00000,0.32000,0.08944,0.00000,0.00000,4.00000,1.00000,0.00000,1.15000,0.65000
3odu_cxcr4_C32077456_decoy1,78.22802,1193.31005,0.80629,50.57857,25.26354,-461.90184,-4.65821,0.00000,0.57248,0.00000,0.00000,0.15812,7.00983,7.00000,0.98000,0.11832,0.00000,0.00000,8.00000,1.00000,0.00000,1.15000,0.55000
3odu_cxcr4_C32077472_decoy1,74.45600,1264.71037,1.21760,41.57380,52.26044,-481.60317,-14.39377,0.00000,1.81828,0.00000,0.22843,0.17713,9.19596,8.00000,1.28000,0.12649,0.00000,0.00000,10.00000,1.00000,0.00000,1.15000,0.55000
3odu_cxcr4_C32077476_decoy1,75.80977,1148.99814,1.23463,48.77358,51.53625,-464.53659,-15.99932,0.00000,2.11876,0.00000,0.13226,0.17938,9.88976,8.00000,1.28000,0.12649,0.00000,0.00000,10.00000,1.00000,0.00000,1.15000,0.55000
3odu_cxcr4_C32077490_decoy1,82.26976,1200.06311,1.40298,48.12308,44.59600,-492.94908,-12.33690,0.00000,1.57796,0.00000,0.00000,0.18332,8.73454,9.00000,1.62000,0.13416,0.00000,0.00000,10.00000,1.00000,0.00000,1.15000,0.55000
3odu_cxcr4_C32077492_decoy1,79.72935,1177.99619,1.33155,48.10874,41.33065,-460.34827,-8.28433,0.02893,1.02185,0.02893,0.00000,0.17954,7.42093,9.00000,1.62000,0.13416,0.00000,0.00000,10.00000,1.00000,0.00000,1.15000,0.55000
3odu_cxcr4_C32077499_decoy1,79.17133,1170.69512,1.18450,41.12957,46.60214,-481.17010,-12.80876,0.00000,1.73298,0.00000,0.00000,0.16708,8.62438,10.00000,2.00000,0.14142,0.00000,0.00000,12.00000,1.00000,0.00000,1.15000,0.55000
3odu_cxcr4_C32086181_decoy1,69.22087,1113.35055,0.68642,31.77485,45.77527,-399.87394,-4.66458,0.00000,0.32340,0.00000,0.00000,0.02991,12.49022,7.00000,0.98000,0.11832,0.00000,0.00000,6.00000,1.00000,0.00000,1.15000,0.35000
3odu_cxcr4_C32086238_decoy1,70.40484,1225.20656,1.20383,32.07701,61.57487,-461.77411,-7.25252,0.07551,0.55245,0.07551,0.00000,0.03669,11.79180,8.00000,1.28000,0.12649,0.00000,0.00000,8.00000,1.00000,0.00000,1.15000,0.35000
3odu_cxcr4_C32086240_decoy1,80.76651,1119.84001,1.98241,41.79636,58.68174,-452.20387,-17.67490,0.00000,2.73640,0.00000,0.54337,0.05471,12.10133,8.00000,1.28000,0.12649,0.00000,0.00000,8.00000,1.00000,0.00000,1.15000,0.35000
3odu_cxcr4_C32087752_decoy1,82.39745,1127.50478,1.13216,45.78898,40.34804,-472.36622,-3.32125,0.00000,0.10801,0.00000,0.00000,0.13784,9.67860,8.00000,1.28000,0.12649,0.00000,0.00000,8.00000,1.00000,0.00000,1.10000,0.45000
3odu_cxcr4_C32088333_decoy1,101.43861,1368.82714,2.91300,62.84174,57.13155,-575.99764,-11.21144,0.00000,1.56267,0.00000,0.00000,-0.00238,13.76896,6.00000,0.72000,0.10954,0.00000,0.00000,6.00000,1.00000,0.00000,1.20000,0.55000
3odu_cxcr4_C32088518_decoy1,70.52060,1005.65897,0.68950,29.55466,62.48762,-390.60673,-7.57176,0.00000,0.65089,0.00000,0.00000,-0.05402,10.64017,4.00000,0.32000,0.08944,0.00000,0.00000,4.00000,1.00000,0.00000,0.95000,0.25000
3odu_cxcr4_C32088779_decoy1,72.28531,1320.47602,0.94274,22.58340,51.81083,-499.74619,-8.79462,0.00000,0.69977,0.03529,0.01412,0.23112,16.07790,10.00000,2.00000,0.14142,0.00000,0.00000,10.00000,1.00000,0.00000,1.20000,0.65000
3odu_cxcr4_C32089012_decoy1,83.18596,1245.74229,1.59982,46.98633,53.70145,-496.70811,-16.20687,0.00000,2.08766,0.00000,0.25406,0.14106,10.31181,10.00000,2.00000,0.14142,0.00000,0.00000,8.00000,1.00000,0.00000,1.10000,0.45000
3odu_cxcr4_C32089015_decoy1,76.61814,1241.57060,1.56709,38.39006,56.58775,-486.76857,-17.42211,0.00000,2.30349,0.00000,0.05393,0.14380,10.87753,10.00000,2.00000,0.14142,0.00000,0.00000,8.00000,1.00000,0.00000,1.10000,0.45000
3odu_cxcr4_C32089027_decoy1,87.09671,1174.39028,1.10520,40.08007,43.35231,-466.25643,-13.04367,0.00000,1.80663,0.00000,0.28642,0.14166,9.76289,10.00000,2.00000,0.14142,0.00000,0.00000,6.00000,1.00000,0.00000,1.10000,0.45000
3odu_cxcr4_C32089031_decoy1,85.89147,1178.83744,1.42708,42.27825,45.78366,-472.07772,-13.60904,0.00000,1.75696,0.00000,0.20898,0.12742,9.59484,10.00000,2.00000,0.14142,0.00000,0.00000,6.00000,1.00000,0.00000,1.10000,0.45000
3odu_cxcr4_C32089087_decoy1,67.34172,1048.26314,1.30220,25.57034,60.39231,-407.47644,-17.02619,0.00000,2.13860,0.00000,0.00000,0.10905,10.09413,5.00000,0.50000,0.10000,0.00000,0.00000,4.00000,1.00000,0.00000,0.95000,0.30000
3odu_cxcr4_C32089149_decoy1,62.66077,1005.89453,0.69820,38.02980,31.00705,-394.01578,-7.10084,0.00000,0.78997,0.00000,0.00000,0.07245,8.26201,6.00000,0.72000,0.10954,0.00000,0.00000,4.00000,1.00000,0.00000,0.95000,0.45000
3odu_cxcr4_C32095105_decoy1,88.31527,1321.30707,1.12141,41.57243,34.78765,-524.10580,-3.34987,0.06163,0.23338,0.08832,0.00000,0.05700,26.22408,2.00000,0.08000,0.06325,0.00000,0.00000,2.00000,1.00000,0.00000,1.25000,0.55000
3odu_cxcr4_C32120426_decoy1,79.90354,1052.17478,1.19045,30.78684,49.93192,-422.24563,-11.48534,0.00000,1.42772,0.00000,0.00000,0.24333,14.02435,6.00000,0.72000,0.10954,0.00000,0.00000,6.00000,1.00000,0.00000,1.00000,0.45000
3odu_cxcr4_C32201014_decoy1,84.93072,1145.52445,2.21319,47.83349,45.26496,-481.87278,-24.14079,0.00000,3.89581,0.91536,0.82279,0.29564,17.71174,6.00000,0.72000,0.10954,0.00000,0.00000,6.00000,1.00000,0.00000,1.10000,0.55000
3odu_cxcr4_C32208865_decoy1,72.27328,1045.38794,0.95924,39.04388,35.36624,-417.78138,-10.34299,0.00000,1.21437,0.11634,0.13611,0.26794,15.42984,6.00000,0.72000,0.10954,0.00000,0.00000,6.00000,1.00000,0.00000,1.05000,0.50000
3odu_cxcr4_C32232931_decoy1,59.26912,1069.54607,1.14419,35.58253,37.96190,-388.00008,-7.76632,0.03022,1.14205,0.18543,0.00000,0.14557,12.57950,8.00000,1.28000,0.12649,0.00000,0.00000,10.00000,1.00000,0.00000,1.15000,0.55000
3odu_cxcr4_C32239411_decoy1,34.68689,834.58110,0.77672,28.76011,26.82336,-296.35026,-10.38721,0.00000,1.44907,0.00000,0.00000,0.16274,7.14019,6.00000,0.72000,0.10954,0.00000,0.00000,6.00000,1.00000,0.00000,1.70000,0.40000
3odu_cxcr4_C32239413_decoy1,66.88717,1094.75217,1.18434,30.26780,48.82302,-415.65030,-12.70178,0.00000,1.59056,0.00000,0.00000,0.28279,12.87128,6.00000,0.72000,0.10954,0.00000,0.00000,6.00000,1.00000,0.00000,1.70000,0.40000
3odu_cxcr4_C32244615_decoy1,82.18269,1166.20936,1.83818,9.19082,86.63860,-493.60412,-13.68778,0.00000,1.48774,0.00000,0.00000,0.11577,15.65901,6.00000,0.72000,0.10954,0.00000,0.00000,6.00000,1.00000,0.00000,1.15000,0.25000
3odu_cxcr4_C32501414_decoy1,100.41574,1249.84682,1.86060,40.32115,86.18841,-559.30713,-27.97604,0.02124,3.21617,0.48209,0.75404,0.27427,20.29493,6.00000,0.72000,0.10954,0.00000,0.00000,8.00000,1.00000,0.00000,1.25000,0.55000
3odu_cxcr4_C32511582_decoy1,75.07784,1060.05670,1.18508,46.41055,45.99298,-443.35038,-18.25009,0.00000,2.30579,0.10227,0.01875,0.17252,13.05365,8.00000,1.28000,0.12649,0.00000,0.00000,10.00000,1.00000,0.00000,1.05000,0.45000
3odu_cxcr4_C32519846_decoy1,81.65616,1362.99766,1.86514,46.82211,46.82121,-535.97886,-5.29850,0.00000,0.67308,0.00000,0.00000,0.21033,15.17316,4.00000,0.32000,0.08944,0.00000,0.00000,4.00000,1.00000,0.00000,1.35000,0.70000
3odu_cxcr4_C32533090_decoy1,79.57312,1498.38395,2.06122,50.44106,54.24596,-594.61652,-6.28150,0.00000,1.00000,0.00000,0.00000,0.15583,7.44803,5.00000,0.50000,0.10000,0.00000,0.00000,6.00000,1.00000,0.00000,1.55000,0.70000
3odu_cxcr4_C32542191_decoy1,98.99734,1474.87333,2.82951,40.14204,87.45743,-606.10654,-28.54397,0.10872,4.23301,0.38876,0.45929,0.26495,18.40022,7.00000,0.98000,0.11832,0.00000,0.00000,8.00000,1.00000,0.00000,1.30000,0.50000
3odu_cxcr4_C32559907_decoy1,75.44837,1417.38383,1.11925,40.69358,52.25413,-521.18093,-8.15924,0.00424,0.53771,0.00424,0.00000,0.10722,14.05870,6.00000,0.72000,0.10954,0.00000,0.00000,6.00000,1.00000,0.00000,1.40000,0.70000
3odu_cxcr4_C32587110_decoy1,59.45702,1055.60573,0.61144,16.24395,47.82471,-401.52254,-3.09166,0.00000,0.38595,0.00000,0.00000,-0.03370,4.39372,6.00000,0.72000,0.10954,0.00000,0.00000,8.00000,1.00000,0.00000,1.10000,0.35000
3odu_cxcr4_C32593664_decoy1,52.34499,805.29463,1.10911,20.11897,49.29003,-331.69133,-17.81192,0.00000,2.37573,0.28428,0.00000,0.21098,12.51322,2.00000,0.08000,0.06325,0.00000,0.00000,2.00000,1.00000,0.00000,0.75000,0.20000
3odu_cxcr4_C32622746_decoy1,83.59953,1327.03031,0.86920,39.62952,38.36150,-540.60480,-3.77584,0.00000,0.18891,0.00000,0.00000,0.16334,21.00856,6.00000,0.72000,0.10954,0.00000,0.00000,8.00000,1.00000,0.00000,1.50000,0.75000
3odu_cxcr4_C32622748_decoy1,78.46263,1396.78090,0.73996,39.97067,38.23294,-498.34703,-6.19709,0.00000,0.36300,0.00000,0.00000,0.17393,22.76288,6.00000,0.72000,0.10954,0.00000,0.00000,8.00000,1.00000,0.00000,1.50000,0.75000
3odu_cxcr4_C32811272_decoy1,96.18600,1445.31366,3.24322,57.05223,57.20747,-608.36014,-17.68256,0.02927,2.47593,0.21083,0.02927,0.23083,22.66108,6.00000,0.72000,0.10954,0.00000,0.00000,6.00000,1.00000,0.00000,1.25000,0.65000
3odu_cxcr4_C32865575_decoy1,112.17456,1496.19982,1.69469,68.16245,45.67964,-620.91449,-20.70573,0.00458,2.95286,0.31347,0.34836,0.36269,20.30014,5.00000,0.50000,0.10000,0.00000,0.00000,8.00000,1.00000,0.00000,1.30000,0.70000
3odu_cxcr4_C33174398_decoy1,98.31054,1570.87812,1.45403,28.46018,78.77529,-617.96490,-7.87487,0.00000,0.69200,0.00000,0.00000,0.19229,14.18536,7.00000,0.98000,0.11832,0.00000,0.00000,8.00000,1.00000,0.00000,1.65000,0.60000
3odu_cxcr4_C33449044_decoy1,67.01835,1032.99209,2.29379,46.10188,40.26140,-428.18028,-12.11211,0.00000,1.49152,0.00000,0.00000,0.09303,4.90626,3.00000,0.18000,0.07746,0.00000,0.00000,4.00000,1.00000,0.00000,1.05000,0.50000
3odu_cxcr4_C33453425_decoy1,50.73148,1041.83387,1.37419,35.42428,31.40320,-381.75579,-10.46628,0.00000,1.55574,0.00000,0.00000,0.10061,3.59743,3.00000,0.18000,0.07746,0.00000,0.00000,3.00000,1.00000,0.00000,1.10000,0.55000
3odu_cxcr4_C33461458_decoy1,83.76601,1235.14168,4.19069,55.63293,33.30331,-476.50310,-6.92490,0.00000,0.74699,0.00000,0.00000,0.12962,2.40325,4.00000,0.32000,0.08944,0.00000,0.00000,4.00000,1.00000,0.00000,1.15000,0.60000
3odu_cxcr4_C33461771_decoy1,69.72887,1218.92439,1.39469,43.57227,42.18394,-468.18208,-13.19246,0.00000,1.74672,0.00000,0.00000,0.16367,9.64926,10.00000,2.00000,0.14142,0.00000,0.00000,10.00000,1.00000,0.00000,1.15000,0.55000
